	WP_id	cds	OG	KO id	KO description
Leaf187|778	WP_023468732.1	cds1895	OG0001045	K01903	sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
Leaf187|779	WP_023468734.1	cds1897			
Leaf187|780	WP_023468735.1	cds1898	OG0000874	K03470	rnhB; ribonuclease HII [EC:3.1.26.4]
Leaf187|781	WP_023468737.1	cds1900	OG0000380	K03100	lepB; signal peptidase I [EC:3.4.21.89]
Leaf187|782	WP_023468738.1	cds1901	OG0000971	K02884	RP-L19; large subunit ribosomal protein L19
Leaf187|783	WP_023468739.1	cds1902	OG0000972	K00554	trmD; tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]
Leaf187|784	WP_023468740.1	cds1903	OG0000973	K02860	rimM; 16S rRNA processing protein RimM
Leaf187|785	WP_023468741.1	cds1904	OG0001114	K02959	RP-S16; small subunit ribosomal protein S16
Leaf187|786	WP_023468742.1	cds1905	OG0000974	K03106	SRP54; signal recognition particle subunit SRP54 [EC:3.6.5.4]
Leaf187|787	WP_023468743.1	cds1906	OG0007274	K09787	uncharacterized protein
Leaf187|788	WP_023468744.1	cds1907	OG0000833	K03110	ftsY; fused signal recognition particle receptor
Leaf187|789	WP_023468746.1	cds1909	OG0007275		
Leaf187|790	WP_023468747.1	cds1910	OG0001059	K03685	rnc; ribonuclease III [EC:3.1.26.3]
Leaf187|791	WP_023468752.1	cds1915	OG0007276		
Leaf187|792	WP_023468754.1	cds1917	OG0000339	K01752	E4.3.1.17; L-serine dehydratase [EC:4.3.1.17]
Leaf187|793	WP_023468755.1	cds1918	OG0007277	K01752	E4.3.1.17; L-serine dehydratase [EC:4.3.1.17]
Leaf187|794	WP_023468757.1	cds1920	OG0007278		
Leaf187|795	WP_023468758.1	cds1921	OG0001025	K02902	RP-L28; large subunit ribosomal protein L28
Leaf187|796	WP_023468761.1	cds1924	OG0007279	K16789	thiT; thiamine transporter
Leaf187|797	WP_023468763.1	cds1926	OG0000670	K06949	rsgA; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
Leaf187|798	WP_023468769.1	cds1932	OG0000843	K13038	coaBC; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
Leaf187|799	WP_023468770.1	cds1933	OG0004428	K03060	rpoZ; DNA-directed RNA polymerase subunit omega [EC:2.7.7.6]
Leaf187|800	WP_023468771.1	cds1934	OG0000845	K00942	E2.7.4.8; guanylate kinase [EC:2.7.4.8]
Leaf187|801	WP_023468773.1	cds1936	OG0002810		
Leaf187|802	WP_023468774.1	cds1937			
Leaf187|803	WP_023468776.1	cds1938	OG0002542		
Leaf187|804	WP_023468777.1	cds1939	OG0000035		
Leaf187|805	WP_023468778.1	cds1940	OG0000383	K08234	yaeR; glyoxylase I family protein
Leaf187|806	WP_023468780.1	cds1942	OG0004195	K06976	uncharacterized protein
Leaf187|807	WP_023468783.1	cds1945	OG0002600	K17723	preA; dihydropyrimidine dehydrogenase (NAD+) subunit PreA [EC:1.3.1.1]
Leaf187|808	WP_023468784.1	cds1946	OG0007280	K02823	pyrDII; dihydroorotate dehydrogenase electron transfer subunit
Leaf187|809	WP_023468788.1	cds1950	OG0000716	K00609	pyrB; aspartate carbamoyltransferase catalytic subunit [EC:2.1.3.2]
Leaf187|810	WP_023468792.1	cds1954	OG0000534	K03101	lspA; signal peptidase II [EC:3.4.23.36]
Leaf187|811	WP_023468794.1	cds1956	OG0003600		
Leaf187|812	WP_023468795.1	cds1957	OG0007281		
Leaf187|813	WP_023468796.1	cds1958	OG0001787	K02221	yggT; YggT family protein
Leaf187|814	WP_023468799.1	cds1961	OG0001189	K05810	yfiH; polyphenol oxidase [EC:1.10.3.-]
Leaf187|815	WP_023468800.1	cds1962	OG0000741	K03531	ftsZ; cell division protein FtsZ
Leaf187|816	WP_023468801.1	cds1963	OG0001194	K03590	ftsA; cell division protein FtsA
Leaf187|817	WP_023468802.1	cds1964	OG0007282	K03589	ftsQ; cell division protein FtsQ
Leaf187|818	WP_023468805.1	cds1967	OG0000740	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Leaf187|819	WP_023468811.1	cds1973	OG0007283		
Leaf187|820	WP_023468813.1	cds1976	OG0004433	K07040	uncharacterized protein
Leaf187|821	WP_023468814.1	cds1977	OG0007284		
Leaf187|822	WP_023468815.1	cds1978	OG0000288	K01338	lon; ATP-dependent Lon protease [EC:3.4.21.53]
Leaf187|823	WP_023468816.1	cds1979	OG0000835	K00954	E2.7.7.3A; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
Leaf187|824	WP_023468818.1	cds1981	OG0007285		
Leaf187|825	WP_023468819.1	cds1982	OG0007286		
Leaf187|826	WP_023468820.1	cds1983	OG0001592	K05844	rimK; ribosomal protein S6--L-glutamate ligase [EC:6.3.2.-]
Leaf187|827	WP_023468821.1	cds1984	OG0007287		
Leaf187|828	WP_023468822.1	cds1985			
Leaf187|829	WP_023468823.1	cds1986	OG0000223	K07152	SCO1_2; protein SCO1/2
Leaf187|830	WP_023468824.1	cds1987			
Leaf187|831	WP_023468825.1	cds1988	OG0007288	K02862	ctaG; putative membrane protein
Leaf187|832	WP_023468826.1	cds1989	OG0001230	K02300	cyoD; cytochrome o ubiquinol oxidase subunit IV
Leaf187|833	WP_023468827.1	cds1990	OG0000280	K02299	cyoC; cytochrome o ubiquinol oxidase subunit III
Leaf187|834	WP_023468828.1	cds1991	OG0000262	K02274	coxA; cytochrome c oxidase subunit I [EC:1.9.3.1]
Leaf187|835	WP_023468829.1	cds1992	OG0001171	K02275	coxB; cytochrome c oxidase subunit II [EC:1.9.3.1]
Leaf187|836	WP_023468830.1	cds1993	OG0000550	K02257	COX10; heme o synthase [EC:2.5.1.141]
Leaf187|837	WP_023468831.1	cds1994	OG0001538	K02259	COX15; cytochrome c oxidase assembly protein subunit 15
Leaf187|838	WP_023468832.1	cds1995	OG0000894	K01669	phrB; deoxyribodipyrimidine photo-lyase [EC:4.1.99.3]
Leaf187|839	WP_023468835.1	cds1998	OG0007289		
Leaf187|840	WP_023468836.1	cds1999	OG0007290		
Leaf187|841	WP_023468837.1	cds2000	OG0001563	K07175	phoH2; PhoH-like ATPase
Leaf187|842	WP_023468838.1	cds2001	OG0007291		
Leaf187|843	WP_023468841.1	cds2004	OG0007292		
Leaf187|844	WP_023468842.1	cds2005	OG0000921	K06207	typA; GTP-binding protein
Leaf187|845	WP_023468845.1	cds2007	OG0005705		
Leaf187|846	WP_023468846.1	cds2008	OG0007293		
Leaf187|847	WP_023468848.1	cds2010			
Leaf187|848	WP_023468850.1	cds2012	OG0000088	K00658	DLST; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]
Leaf187|849	WP_023468851.1	cds2013	OG0000271	K00162	PDHB; pyruvate dehydrogenase E1 component beta subunit [EC:1.2.4.1]
Leaf187|850	WP_023468852.1	cds2014	OG0000388	K00161	PDHA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
Leaf187|851	WP_023468855.1	cds2017	OG0007294		
Leaf187|852	WP_023468856.1	cds2018	OG0000246	K21064	ycsE; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase [EC:3.1.3.104]
Leaf187|853	WP_023468857.1	cds2019	OG0003611	K03499	trkA; trk system potassium uptake protein
Leaf187|854	WP_023468858.1	cds2020	OG0007295	K00426	cydB; cytochrome bd ubiquinol oxidase subunit II [EC:7.1.1.7]
Leaf187|855	WP_023468859.1	cds2021	OG0000326	K00425	cydA; cytochrome bd ubiquinol oxidase subunit I [EC:7.1.1.7]
Leaf187|856	WP_023468862.1	cds2024	OG0005005	K03611	dsbB; disulfide bond formation protein DsbB
Leaf187|857	WP_023468866.1	cds2028			
Leaf187|858	WP_023468867.1	cds2029	OG0003567		
Leaf187|859	WP_023468869.1	cds2031	OG0000033	K03790	rimJ; [ribosomal protein S5]-alanine N-acetyltransferase [EC:2.3.1.267]
Leaf187|860	WP_023468870.1	cds2032	OG0007296		
Leaf187|861	WP_023468871.1	cds2033			
Leaf187|862	WP_023468872.1	cds2034			
Leaf187|863	WP_023468875.1	cds2037	OG0000056	K19302	bcrC; undecaprenyl-diphosphatase [EC:3.6.1.27]
Leaf187|864	WP_023468877.1	cds2039	OG0005710		
Leaf187|865	WP_023468878.1	cds2040			
Leaf187|866	WP_023468879.1	cds2041	OG0001872	K00208	fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
Leaf187|867	WP_023468881.1	cds2043	OG0000600	K06180	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase [EC:5.4.99.23]
Leaf187|868	WP_023468882.1	cds2044	OG0000611	K00858	ppnK; NAD+ kinase [EC:2.7.1.23]
Leaf187|869	WP_023468885.1	cds2047	OG0001753	K07396	putative protein-disulfide isomerase
Leaf187|870	WP_023468886.1	cds2048	OG0004644	K08602	pepF; oligoendopeptidase F [EC:3.4.24.-]
Leaf187|871	WP_023468887.1	cds2050	OG0000319	K06131	clsA_B; cardiolipin synthase A/B [EC:2.7.8.-]
Leaf187|872	WP_023468888.1	cds2051	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf187|873	WP_023468889.1	cds2052	OG0007297	K16511	mecA1_2; adapter protein MecA 1/2
Leaf187|874	WP_023468891.1	cds2054	OG0007298	K06950	uncharacterized protein
Leaf187|875	WP_023468892.1	cds2055	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf187|876	WP_023468893.1	cds2056	OG0000015	K02031	ABC.PE.A; peptide/nickel transport system ATP-binding protein
Leaf187|877	WP_023468894.1	cds2057	OG0000037	K02034	ABC.PE.P1; peptide/nickel transport system permease protein
Leaf187|878	WP_023468895.1	cds2058	OG0000036	K02033	ABC.PE.P; peptide/nickel transport system permease protein
Leaf187|879	WP_023468896.1	cds2059	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf187|880	WP_023468897.1	cds2060			
Leaf187|881	WP_023468899.1	cds2062	OG0000018	K02035	ABC.PE.S; peptide/nickel transport system substrate-binding protein
Leaf187|882	WP_023468901.1	cds2064	OG0000203	K09458	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
Leaf187|883	WP_023468902.1	cds2065	OG0000180	K00648	fabH; 3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]
Leaf187|884	WP_023468903.1	cds2066	OG0002324	K01243	mtnN; adenosylhomocysteine nucleosidase [EC:3.2.2.9]
Leaf187|885	WP_023468904.1	cds2067	OG0000321	K03624	greA; transcription elongation factor GreA
Leaf187|886	WP_023468905.1	cds2068	OG0003212	K00876	udk; uridine kinase [EC:2.7.1.48]
Leaf187|887	WP_023468906.1	cds2069	OG0001342		
Leaf187|888	WP_023468908.1	cds2071	OG0005711		
Leaf187|889	WP_023468909.1	cds2072	OG0005711		
Leaf187|890	WP_023468910.1	cds2073	OG0000830	K07447	ruvX; putative holliday junction resolvase [EC:3.1.-.-]
Leaf187|891	WP_023468911.1	cds2074	OG0007299		
Leaf187|892	WP_023468913.1	cds2076	OG0001123	K03581	recD; exodeoxyribonuclease V alpha subunit [EC:3.1.11.5]
Leaf187|893	WP_023468914.1	cds2077			
Leaf187|894	WP_023468915.1	cds2078	OG0000217	K02656	pilF; type IV pilus assembly protein PilF
Leaf187|895	WP_023468916.1	cds2079	OG0000800	K00566	mnmA; tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]
Leaf187|896	WP_023468918.1	cds2081	OG0000218	K13643	iscR; Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor
Leaf187|897	WP_023468920.1	cds2083	OG0001288	K22132	tcdA; tRNA threonylcarbamoyladenosine dehydratase
Leaf187|898	WP_023468924.1	cds2086	OG0001110	K01876	aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
Leaf187|899	WP_023468925.1	cds2087	OG0000765	K01892	HARS; histidyl-tRNA synthetase [EC:6.1.1.21]
Leaf187|900	WP_023468927.1	cds2089	OG0000306	K00951	relA; GTP pyrophosphokinase [EC:2.7.6.5]
Leaf187|901	WP_023468928.1	cds2090	OG0000996	K00759	APRT; adenine phosphoribosyltransferase [EC:2.4.2.7]
Leaf187|902	WP_023468936.1	cds2097	OG0000969	K03550	ruvA; holliday junction DNA helicase RuvA [EC:3.6.4.12]
Leaf187|903	WP_023468938.1	cds2099	OG0000898	K00767	nadC; nicotinate-nucleotide pyrophosphorylase (carboxylating) [EC:2.4.2.19]
Leaf187|904	WP_023468940.1	cds2101	OG0000281	K04487	iscS; cysteine desulfurase [EC:2.8.1.7]
Leaf187|905	WP_023468943.1	cds2104	OG0000983	K03979	obgE; GTPase [EC:3.6.5.-]
Leaf187|906	WP_023468945.1	cds2107	OG0007300	K07584	ysxB; uncharacterized protein
Leaf187|907	WP_023468947.1	cds2110	OG0001257	K03609	minD; septum site-determining protein MinD
Leaf187|908	WP_023468948.1	cds2111	OG0001495	K03610	minC; septum site-determining protein MinC
Leaf187|909	WP_023468949.1	cds2112	OG0007301	K03571	mreD; rod shape-determining protein MreD
Leaf187|910	WP_023468950.1	cds2113	OG0001193	K03570	mreC; rod shape-determining protein MreC
Leaf187|911	WP_023468951.1	cds2114	OG0000901	K03569	mreB; rod shape-determining protein MreB and related proteins
Leaf187|912	WP_023468954.1	cds2117			
Leaf187|913	WP_023468959.1	cds2122	OG0000075	K02454	gspE; general secretion pathway protein E
Leaf187|914	WP_023468960.1	cds2123	OG0000075	K02454	gspE; general secretion pathway protein E
Leaf187|915	WP_023468961.1	cds2124			
Leaf187|916	WP_023468963.1	cds2126	OG0002215	K02458	gspI; general secretion pathway protein I
Leaf187|917	WP_023468964.1	cds2127			
Leaf187|918	WP_023468966.1	cds2129	OG0000239	K06867	uncharacterized protein
Leaf187|919	WP_023468967.1	cds2130			
Leaf187|920	WP_023468970.1	cds2134	OG0000645	K01698	hemB; porphobilinogen synthase [EC:4.2.1.24]
Leaf187|921	WP_023468972.1	cds2136	OG0000841	K01749	hemC; hydroxymethylbilane synthase [EC:2.5.1.61]
Leaf187|922	WP_023468975.1	cds2139	OG0001172	K03978	engB; GTP-binding protein
Leaf187|923	WP_023468976.1	cds2140	OG0000288	K01338	lon; ATP-dependent Lon protease [EC:3.4.21.53]
Leaf187|924	WP_023468977.1	cds2141	OG0000705	K03544	clpX; ATP-dependent Clp protease ATP-binding subunit ClpX
Leaf187|925	WP_023468978.1	cds2142	OG0001005	K03545	tig; trigger factor
Leaf187|926	WP_023468979.1	cds2143			
Leaf187|927	WP_023468980.1	cds2144			
Leaf187|928	WP_023468981.1	cds2145	OG0001718	K07095	uncharacterized protein
Leaf187|929	WP_023468982.1	cds2146	OG0000832	K02428	rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
Leaf187|930	WP_023468984.1	cds2148	OG0001049	K01776	murI; glutamate racemase [EC:5.1.1.3]
Leaf187|931	WP_023468985.1	cds2150	OG0000480	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
Leaf187|932	WP_023468986.1	cds2151	OG0000657	K00240	sdhB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
Leaf187|933	WP_023468987.1	cds2152	OG0000215	K00278	nadB; L-aspartate oxidase [EC:1.4.3.16]
Leaf187|934	WP_023468989.1	cds2154	OG0007302		
Leaf187|935	WP_023468990.1	cds2155	OG0002766		
Leaf187|936	WP_023468994.1	cds2159	OG0000092	K03671	trxA; thioredoxin 1
Leaf187|937	WP_023468996.1	cds2161	OG0000994	K03521	fixA; electron transfer flavoprotein beta subunit
Leaf187|938	WP_023468997.1	cds2162	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
Leaf187|939	WP_023469000.1	cds2164	OG0000352		
Leaf187|940	WP_023469001.1	cds2165	OG0002836	K08989	putative membrane protein
Leaf187|941	WP_023469004.1	cds2168	OG0007303		
Leaf187|942	WP_023469005.1	cds2169	OG0001660	K09888	zapA; cell division protein ZapA
Leaf187|943	WP_023469007.1	cds2171	OG0000662	K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
Leaf187|944	WP_023469008.1	cds2172	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf187|945	WP_023469009.1	cds2173	OG0000494		
Leaf187|946	WP_023469012.1	cds2176	OG0001889	K03437	spoU; RNA methyltransferase, TrmH family
Leaf187|947	WP_023469014.1	cds2178	OG0007304		
Leaf187|948	WP_023469015.1	cds2180	OG0001002	K02916	RP-L35; large subunit ribosomal protein L35
Leaf187|949	WP_023469017.1	cds2182	OG0000233	K03781	katE; catalase [EC:1.11.1.6]
Leaf187|950	WP_023469020.1	cds2185	OG0004517	K02315	dnaC; DNA replication protein DnaC
Leaf187|951	WP_023469021.1	cds2186	OG0007305	K03346	dnaB; replication initiation and membrane attachment protein
Leaf187|952	WP_023469022.1	cds2187	OG0001445	K07738	nrdR; transcriptional repressor NrdR
Leaf187|953	WP_023469023.1	cds2188	OG0007306		
Leaf187|954	WP_023469024.1	cds2189	OG0002276	K01611	speD; S-adenosylmethionine decarboxylase [EC:4.1.1.50]
Leaf187|955	WP_023469025.1	cds2190	OG0000292	K00134	GAPDH; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
Leaf187|956	WP_023469026.1	cds2191	OG0000896	K00859	coaE; dephospho-CoA kinase [EC:2.7.1.24]
Leaf187|957	WP_023469029.1	cds2194	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf187|958	WP_023469031.1	cds2196	OG0005712	K09775	uncharacterized protein
Leaf187|959	WP_023469032.1	cds2197	OG0000228	K00148	fdhA; glutathione-independent formaldehyde dehydrogenase [EC:1.2.1.46]
Leaf187|960	WP_023469034.1	cds2199	OG0002139	K00031	IDH1; isocitrate dehydrogenase [EC:1.1.1.42]
Leaf187|961	WP_023469035.1	cds2200	OG0001134	K01659	prpC; 2-methylcitrate synthase [EC:2.3.3.5]
Leaf187|962	WP_023469036.1	cds2201	OG0004564		
Leaf187|963	WP_023469038.1	cds2203	OG0001608	K00850	pfkA; 6-phosphofructokinase 1 [EC:2.7.1.11]
Leaf187|964	WP_023469039.1	cds2204	OG0001174	K01962	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
Leaf187|965	WP_023469040.1	cds2205	OG0001142	K01963	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
Leaf187|966	WP_023469041.1	cds2206	OG0000052	K05799	pdhR; GntR family transcriptional regulator, transcriptional repressor for pyruvate dehydrogenase complex
Leaf187|967	WP_023469043.1	cds2208			
Leaf187|968	WP_023469045.1	cds2210	OG0007307		
Leaf187|969	WP_023469046.1	cds2211	OG0007308		
Leaf187|970	WP_023469048.1	cds2213	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf187|971	WP_023469050.1	cds2215	OG0001904	K21688	rpfB; resuscitation-promoting factor RpfB
Leaf187|972	WP_023469051.1	cds2216	OG0002090	K00925	ackA; acetate kinase [EC:2.7.2.1]
Leaf187|973	WP_023469052.1	cds2217	OG0007309	K00571	E2.1.1.72; site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]
Leaf187|974	WP_023469054.1	cds2219	OG0000611	K00858	ppnK; NAD+ kinase [EC:2.7.1.23]
Leaf187|975	WP_023469059.1	cds2224	OG0001086	K02986	RP-S4; small subunit ribosomal protein S4
Leaf187|976	WP_023469064.1	cds2231	OG0005713	K04766	acuA; acetoin utilization protein AcuA [EC:2.3.1.-]
Leaf187|977	WP_023469068.1	cds2235	OG0000013	K02529	lacI; LacI family transcriptional regulator
Leaf187|978	WP_023469069.1	cds2236	OG0000875	K01627	kdsA; 2-dehydro-3-deoxyphosphooctonate aldolase (KDO 8-P synthase) [EC:2.5.1.55]
Leaf187|979	WP_023469070.1	cds2237	OG0004751		
Leaf187|980	WP_023469073.1	cds2240	OG0000477	K04047	dps; starvation-inducible DNA-binding protein
Leaf187|981	WP_023469074.1	cds2241	OG0007310		
Leaf187|982	WP_023469075.1	cds2242	OG0000908	K01924	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
Leaf187|983	WP_023469079.1	cds2246	OG0004744		
Leaf187|984	WP_023469080.1	cds2247			
Leaf187|985	WP_023469081.1	cds2248	OG0004752	K07035	uncharacterized protein
Leaf187|986	WP_023469083.1	cds2250	OG0007311		
Leaf187|987	WP_023469084.1	cds2251	OG0002545	K08987	putative membrane protein
Leaf187|988	WP_023469086.1	cds2253	OG0001022	K03439	trmB; tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]
Leaf187|989	WP_023469090.1	cds2256	OG0007312		
Leaf187|990	WP_023469091.1	cds2257	OG0000539	K01214	ISA; isoamylase [EC:3.2.1.68]
Leaf187|991	WP_023469095.1	cds2262	OG0007313		
Leaf187|992	WP_023469096.1	cds2263	OG0001720		
Leaf187|993	WP_023469097.1	cds2264	OG0000112	K06178	rluB; 23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]
Leaf187|994	WP_023469100.1	cds2267			
Leaf187|995	WP_023469104.1	cds2271	OG0001053		
Leaf187|996	WP_023469105.1	cds2272	OG0007314		
Leaf187|997	WP_023469107.1	cds2274	OG0000140	K22441	paiA; diamine N-acetyltransferase [EC:2.3.1.57]
Leaf187|998	WP_023469111.1	cds2278	OG0000439		
Leaf187|999	WP_023469112.1	cds2279	OG0000055	K03574	mutT; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
Leaf187|1000	WP_023469113.1	cds2280	OG0000938	K01810	GPI; glucose-6-phosphate isomerase [EC:5.3.1.9]
Leaf187|1001	WP_023469114.1	cds2281	OG0000169	K00043	gbd; 4-hydroxybutyrate dehydrogenase [EC:1.1.1.61]
Leaf187|1002	WP_023469115.1	cds2283	OG0000422	K00526	E1.17.4.1B; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
Leaf187|1003	WP_023469116.1	cds2284	OG0001596	K06205	mioC; MioC protein
Leaf187|1004	WP_023469117.1	cds2285	OG0000437	K00525	E1.17.4.1A; ribonucleoside-diphosphate reductase alpha chain [EC:1.17.4.1]
Leaf187|1005	WP_023469118.1	cds2286	OG0003567		
Leaf187|1006	WP_023469120.1	cds2288	OG0005397		
Leaf187|1007	WP_023469128.1	cds2295	OG0000317	K08483	PTS-EI.PTSI; phosphotransferase system, enzyme I, PtsI [EC:2.7.3.9]
Leaf187|1008	WP_023469129.1	cds2296	OG0000038	K03446	emrB; MFS transporter, DHA2 family, multidrug resistance protein
Leaf187|1009	WP_023469131.1	cds2298	OG0001715	K02803	PTS-Nag-EIIB; PTS system, N-acetylglucosamine-specific IIB component [EC:2.7.1.193]
Leaf187|1010	WP_023469132.1	cds2299	OG0002579	K03488	licT; beta-glucoside operon transcriptional antiterminator
Leaf187|1011	WP_023469133.1	cds2300	OG0007315		
Leaf187|1012	WP_023469135.1	cds2302	OG0003713	K00384	trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9]
Leaf187|1013	WP_023469141.1	cds2308	OG0007316		
Leaf187|1014	WP_023469144.1	cds2312	OG0002798	K02566	nagD; NagD protein
Leaf187|1015	WP_023469145.1	cds2313	OG0007317		
Leaf187|1016	WP_023469148.1	cds2316			
Leaf187|1017	WP_023469149.1	cds2317	OG0007318		
Leaf187|1018	WP_023469150.1	cds2318	OG0000616	K03644	lipA; lipoyl synthase [EC:2.8.1.8]
Leaf187|1019	WP_023469154.1	cds2322	OG0002290	K09014	sufB; Fe-S cluster assembly protein SufB
Leaf187|1020	WP_023469155.1	cds2323	OG0001586	K04488	iscU; nitrogen fixation protein NifU and related proteins
Leaf187|1021	WP_023469158.1	cds2326	OG0002289	K09013	sufC; Fe-S cluster assembly ATP-binding protein
Leaf187|1022	WP_023469160.1	cds2328	OG0000156	K02073	metQ; D-methionine transport system substrate-binding protein
Leaf187|1023	WP_023469161.1	cds2329	OG0000275	K02072	metI; D-methionine transport system permease protein
Leaf187|1024	WP_023469162.1	cds2330	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf187|1025	WP_023469163.1	cds2331	OG0000070	K01758	CTH; cystathionine gamma-lyase [EC:4.4.1.1]
Leaf187|1026	WP_023469164.1	cds2332	OG0000134	K01697	CBS; cystathionine beta-synthase [EC:4.2.1.22]
Leaf187|1027	WP_023469165.1	cds2333	OG0005714	K07173	luxS; S-ribosylhomocysteine lyase [EC:4.4.1.21]
Leaf187|1028	WP_023469166.1	cds2334	OG0007319	K17462	yrrT; putative AdoMet-dependent methyltransferase [EC:2.1.1.-]
Leaf187|1029	WP_023469167.1	cds2335	OG0007320		
Leaf187|1030	WP_023469169.1	cds2337	OG0000589	K16509	spxA; regulatory protein spx
Leaf187|1031	WP_023469178.1	cds2346	OG0003140	K00318	PRODH; proline dehydrogenase [EC:1.5.-.-]
Leaf187|1032	WP_023469181.1	cds2349	OG0000342	K11755	hisIE; phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase [EC:3.6.1.31 3.5.4.19]
Leaf187|1033	WP_023469183.1	cds2351	OG0000744	K02500	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
Leaf187|1034	WP_023469185.1	cds2353	OG0000666	K02501	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
Leaf187|1035	WP_023469189.1	cds2357	OG0000902	K00765	hisG; ATP phosphoribosyltransferase [EC:2.4.2.17]
Leaf187|1036	WP_023469194.1	cds2362	OG0003631	K08093	hxlA; 3-hexulose-6-phosphate synthase [EC:4.1.2.43]
Leaf187|1037	WP_023469196.1	cds2364	OG0001683		
Leaf187|1038	WP_023469198.1	cds2368	OG0000756	K03664	smpB; SsrA-binding protein
Leaf187|1039	WP_023469200.1	cds2370	OG0000913	K03928	yvaK; carboxylesterase [EC:3.1.1.1]
Leaf187|1040	WP_023469201.1	cds2371	OG0001472	K03075	secG; preprotein translocase subunit SecG
Leaf187|1041	WP_023469210.1	cds2380			
Leaf187|1042	WP_023469211.1	cds2381			
Leaf187|1043	WP_023469213.1	cds2383	OG0000591	K01689	ENO; enolase [EC:4.2.1.11]
Leaf187|1044	WP_023469215.1	cds2385	OG0000943	K01803	TPI; triosephosphate isomerase (TIM) [EC:5.3.1.1]
Leaf187|1045	WP_023469217.1	cds2387	OG0000292	K00134	GAPDH; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
Leaf187|1046	WP_023469218.1	cds2388	OG0001151	K05311	cggR; central glycolytic genes regulator
Leaf187|1047	WP_023469219.1	cds2389	OG0001671		
Leaf187|1048	WP_023469221.1	cds2392			
Leaf187|1049	WP_023469222.1	cds2393	OG0004427	K09762	uncharacterized protein
Leaf187|1050	WP_023469225.1	cds2396	OG0000772	K00384	trxB; thioredoxin reductase (NADPH) [EC:1.8.1.9]
Leaf187|1051	WP_023469230.1	cds2401	OG0000583	K13292	lgt; phosphatidylglycerol---prolipoprotein diacylglyceryl transferase [EC:2.5.1.145]
Leaf187|1052	WP_023469231.1	cds2402	OG0003692	K06023	hprK; HPr kinase/phosphorylase [EC:2.7.11.- 2.7.4.-]
Leaf187|1053	WP_023469235.1	cds2406	OG0000791	K03702	uvrB; excinuclease ABC subunit B
