Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K00822	2608525216 Ga0068229_110011 beta-alanine--pyruvate transaminase [Methylobacterium sp. UNCCL126]	0.53479	680	504	141	265	35	Y	Y	Y	Y	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N
KO:K00823	2643989742 Ga0102198_14644 4-aminobutyrate aminotransferase [Mesorhizobium sp. Root695]	0.15595	285	249	27	136	9	Y	Y	Y	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00824	2521715922 H288DRAFT_02427 D-alanine transaminase [Methylobacterium sp. 285MFTsu5.1]	0.5407	593	407	148	210	38	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00826	2616395891 Ga0066747_1365 branched-chain amino acid aminotransferase [Ensifer sp. YR511]	0.57931	1152	782	292	372	78	N	N	Y	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00830	2645565863 Ga0102408_112464 alanine-glyoxylate transaminase / serine-glyoxylate transaminase / serine-pyruvate transaminase [Methylobacterium sp. Leaf361]	0.52416	433	306	91	122	36	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00831	2585322737 EX05DRAFT_00422 phosphoserine aminotransferase apoenzyme [Rhizobium rhizogenes YR147]	0.57867	631	375	207	171	49	N	N	N	N	N	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K00832	2644450776 Ga0102124_112238 aromatic-amino-acid transaminase [Ensifer sp. Root1312]	0.57502	255	204	35	94	16	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00833	2513879780 A3AQDRAFT_07540 adenosylmethionine-8-amino-7-oxononanoate aminotransferase apoenzyme [Bradyrhizobium japonicum USDA 4]	0.59126	370	236	106	107	28	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00836	2585986248 IE4771_PA00031 diaminobutyrate-2-oxoglutarate transaminase [Rhizobium etli bv. mimosae IE4771]	0.50186	123	98	21	46	4	N	Y	Y	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N
KO:K00837	639649073 RL3199 putative aminotransferase [Rhizobium leguminosarum bv. viciae 3841]	0.32334	424	342	54	181	28	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00839	2593306116 FG36DRAFT_05243 (S)-ureidoglycine-glyoxylate aminotransferase [Methylobacterium brachiatum 111MFTsu3.1M4]	0.69722	25	13	7	7	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00845	643649939 Avi_0239 glucokinase (EC 2.7.1.2) [Agrobacterium vitis bv. III S4]	0.57844	840	596	189	295	55	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00847	2625750970 Ga0076752_115242 fructokinase [Mesorhizobium loti MAFF303099 (re-annotation)]	0.57653	777	556	177	242	44	N	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00848	2645138042 Ga0102429_121222 rhamnulokinase [Aureimonas sp. Leaf454]	0.32638	7	6	1	0	0	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00849	2523467380 G522DRAFT_01334 galactokinase (EC 2.7.1.6) [Pleomorphomonas oryzae DSM 16300]	0.54441	12	2	10	0	0	N	N	N	N	N	Y	Y	Y	Y	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00850	2625746197 Ga0076752_11459 6-phosphofructokinase [Mesorhizobium loti MAFF303099 (re-annotation)]	0.54997	93	55	27	30	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00851	2644828860 Ga0102275_124288 gluconokinase [Sphingomonas sp. Leaf226]	0.57304	575	462	80	218	33	Y	Y	Y	Y	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N
KO:K00852	2585849158 EX06DRAFT_01052 ribokinase [Rhizobium tropici PTD1]	0.50159	931	735	149	370	47	Y	Y	Y	Y	N	N	N	N	N	N	Y	Y	Y	N	N	N	N	N	N	N
KO:K00853	"640440685 RHE_CH03676 probable L-ribulokinase protein [Rhizobium etli CFN 42, DSM 11541]"	0.12958	70	64	5	25	1	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00854	640791647 Smed_2703 carbohydrate kinase FGGY [Ensifer medicae WSM419]	0.33733	692	502	159	224	31	N	Y	Y	Y	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N
KO:K00855	2609564396 Ga0066724_10539 phosphoribulokinase [Bradyrhizobium sp. CF659]	0.50672	213	144	51	50	18	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00856	2609935790 Ga0066777_1650 adenosine kinase [Tardiphaga sp. OK246]	0.15027	31	20	6	7	5	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00857	2513608493 YU3DRAFT_00759 thymidine kinase [Mesorhizobium sp. WSM3224]	0.32958	303	244	39	119	20	Y	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00858	2645302758 Ga0102326_127136 NAD+ kinase [Methylobacterium sp. Leaf93]	0.57844	624	380	200	172	44	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	N	N	N	N	Untested	N
KO:K00859	2608530742 Ga0068230_144131 dephospho-CoA kinase [Methylobacterium sp. UNCCL136]	0.57883	617	373	201	172	43	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00860	2639073460 Ga0073246_12081 adenylylsulfate kinase [Methylobacterium sp. 190MF]	0.13202	52	46	4	18	2	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00862	2509139423 MesW2561DRAFT_00000330 xylulokinase [Mesorhizobium sp. WSM2561]	0.28751	210	159	42	79	9	N	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00863	2513581919 YSYDRAFT_00198 homodimeric dihydroxyacetone kinase [Ensifer meliloti MVII-I]	0.29761	356	284	56	160	16	Y	Y	Y	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00864	2537419999  glycerol kinase [Rhizobium mesoamericanum STM3625]	0.57276	826	583	189	272	54	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00865	2585168672 EW95DRAFT_04492 glycerate kinase [Rhizobium sp. OK665]	0.13377	27	21	3	12	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00867	2645638305 Ga0102436_148212 type I pantothenate kinase [Methylobacterium sp. Leaf465]	0.50321	519	325	163	159	31	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00868	2517078497 Rleg18DRAFT_3555 pyridoxine kinase [Rhizobium leguminosarum bv. phaseoli 4292]	0.48628	456	323	108	158	25	N	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00873	2510303626 SINM1022DRAFT_00010260 pyruvate kinase [Ensifer meliloti WSM1022]	0.57967	742	457	233	199	52	N	Y	N	Untested	N	Y	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00874	2512958966 Meslo2DRAFT_1139 2-keto-3-deoxygluconate kinase [Mesorhizobium loti R88b]	0.56591	520	352	137	174	31	N	Y	Y	Y	N	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N
KO:K00875	2585226884 EX12DRAFT_06364 D-ribulokinase [Rhizobium alamii YR540]	0.32105	156	100	44	46	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00876	643648516 Arad_12279 uridine kinase [Rhizobium rhizogenes bv. II K84]	0.60591	50	34	13	16	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00878	2645512143 Ga0102388_115799 hydroxyethylthiazole kinase [Rhizobium sp. Leaf341]	0.13246	148	128	16	67	4	Y	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00880	2644494884 Ga0102132_12255 L-xylulokinase [Rhizobium sp. Root482]	0.14493	263	231	24	120	8	Y	Y	Y	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00881	648737177 SinmeBDRAFT_1840 ROK family protein [Ensifer meliloti BL225C]	0.0044	18	16	1	5	1	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00882	2645037445 Ga0102343_154106 1-phosphofructokinase [Methylobacterium sp. Leaf113]	0.16924	34	24	10	7	0	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K00883	650741752 AGROH133_14898 2-keto-3-deoxygalactonate kinase (EC 2.7.1.58) [Agrobacterium sp. H13-3]	0.56486	537	382	116	196	39	N	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00884	2515114027 RLEG17DRAFT_5655 N-acetylglucosamine kinase [Rhizobium leguminosarum bv. viciae 248]	0.1443	224	200	17	99	7	Y	Y	Y	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00885	2644541829 Ga0102142_10792 N-acetylmannosamine-6-phosphate 2-epimerase / N-acetylmannosamine kinase [Ensifer sp. Root142]	0.28478	30	21	6	18	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00886	2585822800 EW83DRAFT_04173 polyphosphate glucokinase [Rhizobium sp. CF048]	0.34497	96	74	12	47	10	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00891	2509532404 Rleg6DRAFT_1505 shikimate kinase [Rhizobium leguminosarum bv. trifolii CC278f]	0.57773	589	370	179	175	40	N	Y	Y	Y	N	Y	N	N	N	N	N	Y	N	Untested	N	N	N	N	Untested	N
KO:K00895	2515113011 RLEG17DRAFT_4639 pyrophosphate-dependent phosphofructokinase [Rhizobium leguminosarum bv. viciae 248]	0.13451	193	180	7	95	6	Y	Y	Y	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00899	2514418854 MEA186_12213 5'-methylthioribose kinase [Mesorhizobium amorphae CCNWGS0123]	0.42899	130	97	24	49	9	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00901	2588516623 MCHK_2505 diacylglycerol kinase [Mesorhizobium huakuii 7653R]	0.48903	419	308	89	140	22	N	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00912	2582559571 GY40DRAFT_1753 lipid-A-disaccharide kinase [Bosea sp. UNC402CLCol]	0.52719	528	325	174	159	29	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00918	2521050918 ATCR1_08344 ADP-dependent phosphofructokinase/glucokinase [Agrobacterium tumefaciens CCNWGS0286]	0.31486	11	11	0	7	0	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K00919	2645302474 Ga0102326_126309 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [Methylobacterium sp. Leaf93]	0.5786	609	367	199	167	43	N	N	N	N	N	Y	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K00924	2510308313 SINM1022DRAFT_00057220 hypothetical protein [Ensifer meliloti WSM1022]	0.29269	523	465	34	233	24	Y	Y	Untested	Y	N	N	N	Untested	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00925	2509390015 Rleg9DRAFT_4571 acetate kinase [Rhizobium leguminosarum bv. trifolii WSM597]	0.53607	560	375	129	164	56	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N
KO:K00926	2515651715 B062DRAFT_04407 carbamate kinase [Rhizobium leguminosarum bv. viciae 128C53]	0.30395	96	72	20	41	4	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00927	2503199425 Mesop_1416 phosphoglycerate kinase [Mesorhizobium opportunistum WSM2075 (final version from ORNL)]	0.57883	619	372	203	172	44	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00928	2644153572 Ga0102070_10611 aspartate kinase [Mesorhizobium sp. Root102]	0.57883	665	407	210	179	48	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00930	641368141 Mext_2342 N-acetylglutamate kinase (EC 2.7.2.8) [Methylobacterium extorquens PA1]	0.57844	616	375	199	170	42	N	N	Untested	Untested	Untested	Y	N	Untested	Untested	Untested	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K00931	2511388857 PMI41_00752 glutamate 5-kinase [Phyllobacterium sp. YR531]	0.5776	616	377	198	172	41	N	N	Untested	Untested	N	Y	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K00936	2523467862 G522DRAFT_01817 hypothetical protein [Pleomorphomonas oryzae DSM 16300]	0.57827	1034	762	228	367	44	Y	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K00937	2609580539 Ga0066723_101483 polyphosphate kinase [Bosea sp. OK403]	0.57831	613	369	200	169	44	N	N	N	Untested	N	Y	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K00939	2517040191 Rleg19DRAFT_4681 Adenylate kinase [Rhizobium leguminosarum bv. viciae WSM1481]	0.57883	700	410	243	187	47	N	N	N	Untested	Untested	Y	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00940	2611944282 Ga0055100_101391 nucleoside diphosphate kinase [Rhizobium leguminosarum bv. phaseoli CCGM1]	0.57863	609	368	198	169	43	N	N	Untested	Untested	N	Y	N	Untested	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00941	2510377754 Rleg12_6086 hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [Rhizobium leguminosarum bv. trifolii CB782]	0.57968	618	354	225	157	39	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00942	2532622195 MmSR116_5314 guanylate kinase [Methylobacterium mesophilicum SR1.6/6]	0.57883	613	369	201	170	43	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00943	642699171 RHECIAT_CH0002245 thymidylate kinase (EC 2.7.4.9) [Rhizobium etli CIAT 652]	0.57883	629	375	209	175	45	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00945	2517275052 SphphyDRAFT_1242 cytidylate kinase [Sphingomonas phyllosphaerae 5.2]	0.58052	603	361	199	164	43	N	N	Untested	Untested	N	Y	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K00946	2513672373 YY7DRAFT_01673 thiamine-monophosphate kinase [Bradyrhizobium elkanii WSM2783]	0.65984	289	154	104	52	31	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	N	N
KO:K00947	2516906975 BrageDRAFT_1231 molybdenum storage protein [Bradyrhizobium genosp. SA-4 CB756]	0.36301	76	28	36	6	12	N	N	N	N	N	Y	N	Y	Y	N	N	N	N	N	N	Y	N	N	N	N
KO:K00948	"643826493 NGR_c22970 ribose-phosphate pyrophosphokinase, PrsA [Ensifer fredii NGR234]"	0.5796	733	435	236	206	62	N	N	N	Untested	N	Y	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00949	2585853561 EX06DRAFT_05466 thiamine pyrophosphokinase [Rhizobium tropici PTD1]	0.2902	322	217	93	118	12	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00950	2515637569 B052DRAFT_05510 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [Rhizobium leguminosarum bv. viciae Vc2]	0.57962	575	374	158	173	43	N	Y	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K00951	2645285318 Ga0102323_10310 GTP pyrophosphokinase [Methylobacterium sp. Leaf91]	0.49615	186	82	84	37	20	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	N	Y	Y	N	N	N
KO:K00954	641370363 Mext_4569 Phosphopantetheine adenylyltransferase (EC 2.7.7.3) [Methylobacterium extorquens PA1]	0.57883	613	368	202	169	43	N	N	Untested	Untested	Untested	Y	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00955	2519417884 SM0020_23607 adenylylsulfate kinase /sulfate adenylyltransferase subunit 1 [Ensifer meliloti CCNWSX0020]	0.59026	579	364	174	169	41	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00956	2513580514 YSWDRAFT_06268 sulfate adenylyltransferase subunit 1 [Rhizobium leguminosarum bv. viciae UPM1137]	0.19837	296	241	46	116	9	Y	Y	Y	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N
KO:K00957	2585844359 EX09DRAFT_02150 sulfate adenylyltransferase subunit 2 [Rhizobium sp. YR528]	0.57959	777	527	202	242	48	N	Y	Y	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K00962	2585232350 EX02DRAFT_04758 polyribonucleotide nucleotidyltransferase [Rhizobium leguminosarum OV483]	0.57883	612	369	200	169	43	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00963	2644546841 Ga0102142_148192 UTP--glucose-1-phosphate uridylyltransferase [Ensifer sp. Root142]	0.5791	780	509	214	253	57	N	N	Y	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K00965	2523467379 G522DRAFT_01333 UTP-hexose-1-phosphate uridylyltransferase (EC 2.7.7.10)/UDP-glucose-hexose-1-phosphate uridylyltransferase (EC 2.7.7.12) [Pleomorphomonas oryzae DSM 16300]	0.54441	12	2	10	0	0	N	N	N	N	N	Y	Y	Y	Y	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K00966	2601513119 Ga0035947_03921 mannose-1-phosphate guanylyltransferase [Mesorhizobium sp. STM 4661]	0.49308	37	27	6	15	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00969	2645636459 Ga0102436_123364 nicotinate-nucleotide adenylyltransferase [Methylobacterium sp. Leaf465]	0.57822	607	366	198	167	43	N	N	N	N	N	Y	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K00970	2616236548 Ga0061100_101593 poly(A) polymerase [Rhizobium hainanense CCBAU 57015]	0.57117	532	313	179	151	40	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00971	2576801370 BR90DRAFT_06247 phosphomannomutase [Methylobacterium sp. UNCCL110]	0.55662	520	340	151	188	29	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00973	2565988071 BR39DRAFT_1655 Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24) [Caulobacter sp. UNC358MFTsu5.1]	0.58425	557	402	119	180	36	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00974	2609876958 Ga0066776_4462 poly(A) polymerase [Tardiphaga sp. OK245]	0.46712	56	8	43	5	5	N	N	N	N	N	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N
KO:K00975	649874803 Mesci_4941 glucose-1-phosphate adenylyltransferase [Mesorhizobium ciceri bv. biserrulae WSM1271]	0.50157	355	282	51	128	22	Y	Y	Y	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00978	2644199781 Ga0102079_101233 glucose-1-phosphate cytidylyltransferase [Rhizobium sp. Root1204]	0.56821	355	252	76	113	27	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00979	2643495489 Ga0101988_10011105 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [Phyllobacterium sp. 177MFSha]	0.55952	565	342	186	168	37	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K00980	2645279626 Ga0102321_1322 glycerol-3-phosphate cytidylyltransferase [Methylobacterium sp. Leaf90]	0.58208	9	6	3	3	0	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00981	2513912119 A3C1DRAFT_04642 phosphatidate cytidylyltransferase [Rhizobium sullae WSM1592]	0.57883	814	543	220	268	51	N	N	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00982	2644858943 Ga0102283_1011343 glutamate-ammonia-ligase adenylyltransferase [Sphingomonas sp. Leaf33]	0.57909	623	371	204	170	48	N	N	N	Untested	N	Y	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K00983	2515612975 B075DRAFT_05843 N-acylneuraminate cytidylyltransferase [Ensifer meliloti 4H41]	0.59628	94	54	32	28	8	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00984	640777572 Smed_5877 Streptomycin 3''-adenylyltransferase [Ensifer medicae WSM419]	0.13703	51	42	7	20	2	N	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00986	2509398743 Mesau_05817 hypothetical protein [Mesorhizobium australicum WSM2073]	0.56597	206	154	23	85	29	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00989	2509444410 Rleg10DRAFT_3051 RNAse PH [Rhizobium leguminosarum bv. trifolii WSM2012]	0.57903	576	367	165	169	44	N	Y	Y	Y	N	Y	N	N	N	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00990	2644838372 Ga0102278_101132 [protein-PII] uridylyltransferase [Sphingomonas sp. Leaf230]	0.57924	580	370	167	169	43	N	Y	Y	Untested	N	Y	N	N	Untested	N	N	N	Untested	Untested	Untested	N	N	Untested	Untested	Untested
KO:K00992	2513580379 YSWDRAFT_06133 mannose-1-phosphate guanylyltransferase [Rhizobium leguminosarum bv. viciae UPM1137]	0.57962	572	367	162	167	43	N	Y	Y	Y	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N
KO:K00995	2585147723 EW97DRAFT_01962 CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5) [Caulobacter henricii OK261]	0.62798	266	155	89	72	22	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00996	2524540985 K359DRAFT_08134 undecaprenyl-phosphate galactose phosphotransferase [Bradyrhizobium sp. Th.b2]	0.48757	80	48	22	17	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K00997	2645707044 Ga0102454_114227 holo-[acyl-carrier protein] synthase [Bosea sp. Leaf344]	0.58013	630	389	196	173	45	N	N	Y	N	N	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K01000	2644042872 Ga0102209_110230 phospho-N-acetylmuramoyl-pentapeptide-transferase [Sphingomonas sp. Root720]	0.57883	619	372	203	173	44	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01002	2509394017 Mesau_01091 phosphoglycerol transferase [Mesorhizobium australicum WSM2073]	0.34038	27	21	5	15	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01003	2513691499 YUODRAFT_00040 carboxyvinyl-carboxyphosphonate phosphorylmutase [Bradyrhizobium elkanii WSM1741]	0.13135	63	39	15	15	9	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01004	2515645076 B054DRAFT_05417 phosphatidylcholine synthase [Rhizobium leguminosarum bv. viciae Vh3]	0.32747	391	250	122	129	19	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K01006	2585554165 EX16DRAFT_03155 pyruvate phosphate dikinase [Rhizobium tropici YR635]	0.57731	646	392	208	178	46	N	N	N	Untested	N	Y	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N
KO:K01007	"2514013227 A3ASDRAFT_03909 PEP-utilising enzyme, TIM barrel domain [Bradyrhizobium sp. WSM2793]"	0.58437	84	36	33	16	15	N	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N	Y	N	N	N	N
KO:K01008	"2643754801 Ga0102150_11356 selenide, water dikinase [Pseudolabrys sp. Root1462]"	0.51247	132	80	48	46	4	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01011	2645520771 Ga0102390_11251 thiosulfate/3-mercaptopyruvate sulfurtransferase [Sphingomonas sp. Leaf343]	0.57916	839	551	229	249	59	N	Y	Y	Untested	N	N	N	N	Untested	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01012	2512530155 SinarDRAFT_1593 biotin synthase [Ensifer arboris LMG 14919]	0.59547	450	277	133	124	40	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01014	2644042092 Ga0102209_101953 aryl sulfotransferase [Sphingomonas sp. Root720]	0.5914	8	5	2	3	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01015	2514008100 A3C7DRAFT_05275 alcohol sulfotransferase [Ensifer medicae WSM244]	0.02691	37	36	0	16	1	Y	Y	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N	N
KO:K01026	2510137009 Rleg3_5995 hypothetical protein [Rhizobium leguminosarum bv. trifolii WSM1689]	0.51216	209	165	35	64	9	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
