Cluster	Random example of a gene member (IMG gene ID locus_tag product [organism])	Phylogenetic Diversity	Total # Genes	# PA Genes	# NPA Genes	# RA genes	# Soil Genes	Is PA? (Hyperg Gene Copy Number)	Is PA? (Hyperg Gene Presence Absence)	Is PA? (PhyloGLM Gene Copy Number)	Is PA? (PhyloGLM Gene Presence Absence)	Is PA? (Scoary)	Is NPA? (Hyperg Gene Copy Number)	Is NPA? (Hyperg Gene Presence Absence)	Is NPA? (PhyloGLM Gene Copy Number)	Is NPA? (PhyloGLM Gene Presence Absence)	Is NPA? (Scoary)	Is RA? (Hyperg Gene Copy Number)	Is RA? (Hyperg Gene Presence Absence)	Is RA? (PhyloGLM Gene Copy Number)	Is RA? (PhyloGLM Gene Presence Absence)	Is RA? (Scoary)	Is soil? (Hyperg Gene Copy Number)	Is soil? (Hyperg Gene Presence Absence)	Is soil? (PhyloGLM Gene Copy Number)	Is soil? (PhyloGLM Gene Presence Absence)	Is soil? (Scoary)
KO:K01119	"2585302171 EW57DRAFT_06337 2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase [Streptomyces atratus OK008]"	0.48717	179	69	55	53	55	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01126	2644460160 Ga0102126_112196 glycerophosphoryl diester phosphodiesterase [Streptomyces sp. Root1319]	0.58876	1627	574	628	374	425	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01129	2644137250 Ga0102067_109138 dGTPase [Phycicoccus sp. Root101]	0.58813	440	190	157	96	93	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01130	2644094403 Ga0102219_11218 arylsulfatase [Leifsonia sp. Root227]	0.58933	207	107	47	73	53	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01133	2645144978 Ga0102440_1295 choline-sulfatase [Marmoricola sp. Leaf446]	0.58445	12	3	6	2	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01138	2643518312 Ga0101992_100712 uncharacterized sulfatase [Arthrobacter nicotinovorans 254MFSha2.1]	0.5727	15	5	10	5	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01142	640539769 CMM_0475 Exodeoxyribonuclease III (EC 3.1.11.2) [Clavibacter michiganensis michiganensis NCPPB 382]	0.5891	756	318	273	175	165	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01151	2635641517 Ga0082242_129657 deoxyribonuclease-4 [Actinobacteria bacterium OV320]	0.24055	205	55	75	43	75	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	Y	N
KO:K01153	"2644278739 Ga0102093_12409 type I restriction enzyme, R subunit [Leifsonia sp. Root4]"	0.58577	213	58	106	35	49	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01154	"2563142421 C884_00001 type I restriction enzyme, S subunit [Kocuria palustris TAGA27]"	0.58714	179	49	88	29	42	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01155	2524454854 H594DRAFT_00132 type II restriction enzyme [Rathayibacter toxicus DSM 7488]	0.60961	14	9	2	5	3	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01156	2644778959 Ga0102261_122418 type III restriction enzyme [Microbacterium sp. Leaf203]	0.58311	38	13	18	7	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01158	2521619424 G371DRAFT_2134 deoxyribonuclease-2 [Curtobacterium sp. 314Chir4.1]	0.49302	39	27	9	12	3	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01159	2644229280 Ga0102084_10524 crossover junction endodeoxyribonuclease RuvC [Nocardioides sp. Root122]	0.58857	395	165	142	90	88	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01167	2643517540 Ga0101992_1003281 ribonuclease T1 [Arthrobacter nicotinovorans 254MFSha2.1]	0.5336	210	66	76	56	68	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01173	2645441348 Ga0102369_13781 endonuclease G [Leifsonia sp. Leaf325]	0.56256	108	68	19	25	21	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01174	2644876156 Ga0102288_101274 micrococcal nuclease [Frigoribacterium sp. Leaf44]	0.5637	69	25	27	9	17	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01176	2616694395 Ga0007938_102523 alpha-amylase [Streptomyces mirabilis OK461]	0.15749	159	45	76	37	38	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01178	2644231794 Ga0102084_11482 glucoamylase [Nocardioides sp. Root122]	0.53285	8	2	4	2	2	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01179	2645468506 Ga0102377_105128 endoglucanase [Curtobacterium sp. Leaf154]	0.5779	612	245	213	134	154	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01181	"2609923960 Ga0070136_100630 endo-1,4-beta-xylanase [Streptomyces sp. CF124]"	0.44157	347	134	109	97	104	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01182	"2644954734 Ga0102305_158 oligo-1,6-glucosidase [Agreia sp. Leaf244]"	0.56864	95	39	43	13	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01183	2635636529 Ga0082242_119113 chitinase [Actinobacteria bacterium OV320]	0.56878	569	158	272	121	139	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01184	2556773558 O159_18300 endopolygalacturonase [Leifsonia xyli cynodontis DSM 46306]	0.26028	12	11	0	2	1	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01186	2616368209 Ga0066714_105276 sialidase-1 [Arthrobacter sp. YR096]	0.49997	222	63	92	40	67	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01187	2616007972 Ga0070141_109291 alpha-glucosidase [Streptomyces sp. CF386]	0.58654	1111	445	373	267	293	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01190	2585321039 EW58DRAFT_09339 beta-galactosidase [Streptomyces mirabilis YR139]	0.58784	378	186	97	119	95	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01191	2580420280 Z951_07660 alpha-mannosidase [Streptomyces sp. PRh5]	0.5895	379	178	109	102	92	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01192	2644264886 Ga0102091_112233 beta-mannosidase [Streptomyces sp. Root369]	0.59321	130	74	37	42	19	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01193	2523579291 I960DRAFT_04278 beta-fructofuranosidase [Arthrobacter nicotinovorans 231Sha2.1M6]	0.57461	255	137	54	69	64	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01195	2644928184 Ga0102299_110243 beta-glucuronidase [Arthrobacter sp. Leaf69]	0.57811	71	47	12	32	12	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01197	2644462778 Ga0102126_127385 hyaluronoglucosaminidase [Streptomyces sp. Root1319]	0.16657	153	30	82	24	41	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01198	"2563433526 BR33DRAFT_00524 xylan 1,4-beta-xylosidase [Streptomyces sp. UNC401CLCol]"	0.59253	80	43	15	31	22	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01201	2616700525 Ga0007938_118139 glucosylceramidase [Streptomyces mirabilis OK461]	0.17282	107	35	45	23	27	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01205	2554258876 J116DRAFT_03172 Alpha-N-acetylglucosaminidase (NAGLU) N-terminal domain-containing protein [Streptomyces violaceusniger SPC6]	0.15308	66	19	26	15	21	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01206	2521773212 H293DRAFT_06726 alpha-L-fucosidase [Streptomyces canus 299MFChir4.1]	0.58109	387	205	100	152	82	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N
KO:K01207	2616000331 Ga0070138_109264 beta-N-acetylhexosaminidase [Streptomyces sp. OK210]	0.57913	735	270	268	181	197	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01208	2644764034 Ga0102257_101799 cyclomaltodextrinase [Frigoribacterium sp. Leaf8]	0.26478	17	16	0	4	1	Y	Y	N	N	Y	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01209	2644953455 Ga0102305_12650 alpha-N-arabinofuranosidase [Agreia sp. Leaf244]	0.59266	349	192	88	94	69	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01212	2635644046 Ga0082242_13614 levanase [Actinobacteria bacterium OV320]	0.56849	137	82	21	40	34	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01216	2557408615 C560DRAFT_01291 licheninase [Arthrobacter sp. 9MFCol3.1]	0.00293	7	6	1	4	0	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01218	"2645363784 Ga0102347_101607 mannan endo-1,4-beta-mannosidase [Rathayibacter sp. Leaf294]"	0.16626	106	39	41	27	26	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01222	2519948085 G010DRAFT_3798 6-phospho-beta-glucosidase [Microbacterium sp. 292MF]	0.55056	413	143	157	100	113	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01223	2558676185 M031DRAFT_1896 6-phospho-beta-glucosidase [Microbacterium sp. UNC423CL45Tsu]	0.575	42	21	17	3	4	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01224	"650731677 MTES_2932 arabinogalactan endo-1,4-beta-galactosidase [Microbacterium testaceum StLB037]"	0.59675	95	53	20	27	22	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01226	2611823248 Ga0062129_1312 trehalose-6-phosphate hydrolase [Rothia dentocariosa C6B]	0.05398	9	0	9	0	0	N	N	N	N	N	Y	Y	N	N	N	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested	Untested
KO:K01230	"2518514206 C594DRAFT_02473 mannosyl-oligosaccharide alpha-1,2-mannosidase [Streptomyces sp. CNY243]"	0.13872	13	0	10	0	3	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01233	2644929876 Ga0102299_113376 chitosanase [Arthrobacter sp. Leaf69]	0.14204	159	53	66	47	40	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01235	2563433524 BR33DRAFT_00522 alpha-glucuronidase [Streptomyces sp. UNC401CLCol]	0.13245	37	13	12	12	12	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01236	2640270075 Ga0073241_2787 maltooligosyltrehalose trehalohydrolase [Microbacterium sp. 77MFTsu3.1]	0.58352	312	142	95	71	75	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01239	2645500591 Ga0102386_10647 purine nucleosidase [Arthrobacter sp. Leaf337]	0.58532	260	132	72	48	56	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01241	2556773083 O159_13120 AMP nucleosidase [Leifsonia xyli cynodontis DSM 46306]	0.05953	9	9	0	6	0	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01243	2643886633 Ga0102178_111658 adenosylhomocysteine nucleosidase [Microbacterium sp. Root61]	0.58438	111	59	36	29	16	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01246	2645052562 Ga0102367_11840 DNA-3-methyladenine glycosylase I [Arthrobacter sp. Leaf137]	0.58857	404	170	145	90	89	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01247	2640074062 Ga0073257_1071 DNA-3-methyladenine glycosylase II [Microbacterium sp. CL127]	0.55566	62	27	25	11	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01250	2644114888 Ga0102224_101375 purine nucleosidase/pyrimidine-specific ribonucleoside hydrolase [Nocardioides sp. Root240]	0.54807	113	42	37	30	34	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01251	2554258216 J116DRAFT_02511 adenosylhomocysteinase [Streptomyces violaceusniger SPC6]	0.58461	445	176	153	107	116	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01252	2616010489 Ga0070141_119108 bifunctional isochorismate lyase / aryl carrier protein [Streptomyces sp. CF386]	0.16663	117	17	89	14	11	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01253	2563779928 BR70DRAFT_3132 epoxide hydrolase [Curtobacterium sp. UNCCL17]	0.55056	26	7	9	4	10	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01255	2616694348 Ga0007938_102476 leucyl aminopeptidase [Streptomyces mirabilis OK461]	0.58891	480	200	159	113	121	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K01256	2616694163 Ga0007938_102289 Membrane alanyl aminopeptidase Metallo peptidase. MEROPS family M01 [Streptomyces mirabilis OK461]	0.58876	872	307	341	192	224	N	N	N	Untested	Untested	Y	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01259	2609769503 Ga0066718_107173 proline iminopeptidase [Arthrobacter sp. OV118]	0.59327	370	172	124	97	74	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01262	2644765895 Ga0102257_106308 Xaa-Pro aminopeptidase [Frigoribacterium sp. Leaf8]	0.58922	492	189	191	101	112	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01265	"2609923994 Ga0070136_100664 methionine aminopeptidase, type I [Streptomyces sp. CF124]"	0.58876	1129	481	391	266	257	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01266	2644118534 Ga0102224_113484 D-aminopeptidase [Nocardioides sp. Root240]	0.51775	54	11	30	7	13	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01267	2540496119 CMN_02889 aspartyl aminopeptidase [Clavibacter michiganensis nebraskensis NCPPB 2581]	0.58536	345	135	144	76	66	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01269	2644609574 Ga0102227_108897 aminopeptidase [Terrabacter sp. Root85]	0.56557	10	4	1	2	5	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	N	N	N	N	N	N
KO:K01271	2645019168 Ga0102332_11688 Xaa-Pro dipeptidase [Aeromicrobium sp. Leaf272]	0.54601	46	5	27	2	14	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	Y
KO:K01273	2616905005 Ga0007934_102360 membrane dipeptidase [Streptomyces atratus OK807]	0.5199	274	94	94	62	86	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01274	2626238735 Ga0076448_111982 D-alanyl-D-alanine dipeptidase [Leifsonia xyli xyli CTCB07 (re-annotation)]	0.6016	64	37	8	29	19	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01278	2644266346 Ga0102091_120118 dipeptidyl-peptidase-4 [Streptomyces sp. Root369]	0.15626	167	47	69	38	51	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01281	2644438144 Ga0102122_104191 X-Pro dipeptidyl-peptidase [Streptomyces sp. Root1310]	0.15446	99	36	25	31	38	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01284	2522794272 H347DRAFT_1905 peptidyl-dipeptidase Dcp (EC 3.4.15.5). Metallo peptidase. MEROPS family M03A [Leifsonia sp. 109]	0.5632	192	105	55	49	32	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01286	2616007806 Ga0070141_109125 D-alanyl-D-alanine carboxypeptidase [Streptomyces sp. CF386]	0.58451	824	303	253	214	268	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01295	2580422902 Z951_21260 glutamate carboxypeptidase [Streptomyces sp. PRh5]	0.55641	156	62	57	38	37	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01297	2644631302 Ga0102230_145179 muramoyltetrapeptide carboxypeptidase [Streptomyces sp. Root264]	0.16254	156	54	61	45	41	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01304	2644940558 Ga0102302_10820 pyroglutamyl-peptidase [Arthrobacter sp. Leaf234]	0.57053	133	53	53	26	27	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01312	2616699284 Ga0007938_113183 trypsin [Streptomyces mirabilis OK461]	0.16076	33	7	15	6	11	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01318	2595084186 FF97DRAFT_01141 glutamyl endopeptidase [Arthrobacter sp. UNCCL28]	0.01396	17	10	6	7	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01322	2579571673 BW34_01186 prolyl oligopeptidase [Microbacterium oleivorans RIT293]	0.55472	136	54	49	32	33	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01338	2515852407 B141DRAFT_01923 ATP-dependent Lon protease [Actinopolymorpha alba DSM 45243]	0.18184	171	46	74	40	51	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01354	2643516017 Ga0101992_1001133 oligopeptidase B [Arthrobacter nicotinovorans 254MFSha2.1]	0.57426	249	132	68	60	49	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01356	"2522440613 H542DRAFT_02515 SOS-response transcriptional repressor, LexA [Arthrobacter nicotinovorans 26Cvi1.1E]"	0.58841	417	174	151	98	92	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	N	N	N	N	N	N	N
KO:K01358	"2645060877 Ga0102370_106115 ATP-dependent Clp protease, protease subunit [Arthrobacter sp. Leaf141]"	0.58884	1223	488	428	308	307	N	N	N	N	N	N	N	N	N	N	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01372	2616367942 Ga0066714_1057 bleomycin hydrolase [Arthrobacter sp. YR096]	0.51527	20	8	5	5	7	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01387	2616701187 Ga0007938_122147 microbial collagenase [Streptomyces mirabilis OK461]	0.15504	79	13	45	10	21	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01392	2645032441 Ga0102342_114140 thimet oligopeptidase [Microbacterium sp. Leaf288]	0.57524	47	26	6	14	15	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01400	2609926801 Ga0070136_101729 Zn-dependent metalloprotease [Streptomyces sp. CF124]	0.15022	6	1	2	1	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01409	2563778845 BR70DRAFT_2048 N6-L-threonylcarbamoyladenine synthase [Curtobacterium sp. UNCCL17]	0.58876	549	243	198	126	108	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01415	2643825135 Ga0102164_1011561 endothelin-converting enzyme/putative endopeptidase [Nocardioides sp. Root151]	0.2035	29	9	6	6	14	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01416	2644403942 Ga0102117_112142 snapalysin [Streptomyces sp. Root1295]	0.15848	195	34	106	31	55	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01420	642589813 KRH_04530 Crp family transcriptional regulator [Kocuria rhizophila DC2201]	0.5197	159	41	87	21	31	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01421	2645028768 Ga0102342_101311 putative membrane protein [Microbacterium sp. Leaf288]	0.59496	485	242	153	131	90	Y	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N
KO:K01424	2522558824 H286DRAFT2172 asparaginase (EC 3.5.1.1) [Microbacterium sp. 11MF]	0.57958	132	42	54	23	36	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01425	2645501130 Ga0102386_11152 glutaminase [Arthrobacter sp. Leaf337]	0.58569	325	127	125	64	73	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01426	2563142883 C884_01569 amidase [Kocuria palustris TAGA27]	0.59215	906	368	301	201	237	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01428	2554256101 J116DRAFT_00388 urease subunit alpha [Streptomyces violaceusniger SPC6]	0.52314	352	109	152	85	91	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01429	2609836328 Ga0066717_101371 urease subunit beta [Arthrobacter sp. OK909]	0.52277	229	73	102	55	54	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01430	2645448095 Ga0102372_10525 urease subunit gamma [Arthrobacter sp. Leaf145]	0.52568	243	73	112	55	58	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01432	646653023 SCAB_15251 putative esterase [Streptomyces scabiei 87.22]	0.21101	7	1	3	0	3	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested	N	N	N	N	Untested
KO:K01433	2644952950 Ga0102305_12145 formyltetrahydrofolate deformylase [Agreia sp. Leaf244]	0.58682	551	252	171	137	128	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01434	"2595085879 FF97DRAFT_02840 Protein N-acetyltransferase, RimJ/RimL family [Arthrobacter sp. UNCCL28]"	0.55248	435	161	153	115	121	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01436	2644610959 Ga0102227_111310 amidohydrolase [Terrabacter sp. Root85]	0.54673	297	86	124	58	87	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	Y	Y	Y	N
KO:K01438	2555231866 M596DRAFT_03271 acetylornithine deacetylase (EC 3.5.1.16) [Arthrobacter sp. PAO19]	0.57266	140	48	56	29	36	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01439	2645720581 Ga0102223_111462 succinyl-diaminopimelate desuccinylase [Aeromicrobium sp. Root236]	0.58965	426	176	152	96	98	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01442	2644792312 Ga0102266_11871 choloylglycine hydrolase [Agreia sp. Leaf210]	0.29507	25	18	6	8	1	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01443	2645425970 Ga0102362_11158 N-acetylglucosamine-6-phosphate deacetylase [Microbacterium sp. Leaf320]	0.58636	388	169	127	96	92	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01448	2524900590 H305DRAFT_02656 N-acetylmuramoyl-L-alanine amidase [Streptomyces sp. 142MFCol3.1]	0.2188	188	51	73	41	64	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01451	2524898748 H305DRAFT_00810 hippurate hydrolase [Streptomyces sp. 142MFCol3.1]	0.58369	477	193	173	111	111	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01453	2645428484 Ga0102362_13701 hypothetical protein [Microbacterium sp. Leaf320]	0.58504	60	22	25	16	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01455	2524899758 H305DRAFT_01821 formamidase [Streptomyces sp. 142MFCol3.1]	0.56174	49	13	23	10	13	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01457	2644443839 Ga0102122_135269 allophanate hydrolase [Streptomyces sp. Root1310]	0.6161	86	55	11	34	20	Y	Y	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01462	642573868 CMS_1353 peptide deformylase [Clavibacter michiganensis sepedonicus ATCC 33113]	0.58876	944	386	330	221	228	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01464	2644388045 Ga0102114_109333 dihydropyrimidinase [Streptomyces sp. Root431]	0.56019	225	83	88	49	54	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01465	2524903843 H305DRAFT_05915 dihydroorotase [Streptomyces sp. 142MFCol3.1]	0.58876	463	179	184	100	100	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested	N	N	N	Untested	Untested
KO:K01466	2639098082 Ga0000386_106227 allantoinase [Streptomyces sp. 136MFCol5.1]	0.58266	304	116	108	66	80	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01468	2515853648 B141DRAFT_03164 imidazolonepropionase [Actinopolymorpha alba DSM 45243]	0.58055	338	131	122	85	85	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01469	2644267911 Ga0102091_13414 5-oxoprolinase (ATP-hydrolysing) [Streptomyces sp. Root369]	0.15183	101	22	47	21	32	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01470	2644321834 Ga0102101_109163 creatinine amidohydrolase [Nocardioides sp. Root1257]	0.5703	200	76	66	34	58	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01473	2563416058 BS38DRAFT_04769 N-methylhydantoinase A [Arthrobacter sp. UNC362MFTsu5.1]	0.56386	122	40	33	26	49	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01474	2643823784 Ga0102164_101207 N-methylhydantoinase B [Nocardioides sp. Root151]	0.5635	118	34	36	23	48	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
KO:K01476	2643754049 Ga0102149_12484 arginase [Microbacterium sp. Root53]	0.49344	212	124	52	60	36	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
