	WP_id	cds	OG	KO id	KO description
Leaf130|613	KQQ69653.1	cds2972	OG0001133	K00390	cysH; phosphoadenosine phosphosulfate reductase [EC:1.8.4.8 1.8.4.10]
Leaf130|614	KQQ69654.1	cds2973			
Leaf130|615	KQQ69655.1	cds2974	OG0000378	K08301	rng; ribonuclease G [EC:3.1.26.-]
Leaf130|616	KQQ69656.1	cds2975	OG0000299	K06287	maf; septum formation protein
Leaf130|617	KQQ69657.1	cds2976	OG0002005	K03571	mreD; rod shape-determining protein MreD
Leaf130|618	KQQ69658.1	cds2977	OG0001193	K03570	mreC; rod shape-determining protein MreC
Leaf130|619	KQQ69659.1	cds2978	OG0000901	K03569	mreB; rod shape-determining protein MreB and related proteins
Leaf130|620	KQQ69660.1	cds2979	OG0001559	K02435	gatC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
Leaf130|621	KQQ69661.1	cds2980	OG0000087	K02433	gatA; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
Leaf130|622	KQQ69662.1	cds2981	OG0001558	K02434	gatB; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
Leaf130|623	KQQ69663.1	cds2982	OG0006456		
Leaf130|624	KQQ69664.1	cds2983	OG0000633	K05520	pfpI; protease I [EC:3.5.1.124]
Leaf130|625	KQQ69665.1	cds2986			
Leaf130|626	KQQ69666.1	cds2987			
Leaf130|627	KQQ69667.1	cds2988	OG0003293		
Leaf130|628	KQQ69668.1	cds2989			
Leaf130|629	KQQ69669.1	cds2990	OG0001506	K02471	bacA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
Leaf130|630	KQQ69670.1	cds2991	OG0000242	K01754	E4.3.1.19; threonine dehydratase [EC:4.3.1.19]
Leaf130|631	KQQ69671.1	cds2992	OG0000444	K07001	NTE family protein
Leaf130|632	KQQ69672.1	cds2993	OG0001414	K03310	TC.AGCS; alanine or glycine:cation symporter, AGCS family
Leaf130|633	KQQ69673.1	cds2994			
Leaf130|634	KQQ69674.1	cds2995	OG0000192	K10679	nfnB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]
Leaf130|635	KQQ69675.1	cds2996	OG0000142	K07552	bcr; MFS transporter, DHA1 family, multidrug resistance protein
Leaf130|636	KQQ69676.1	cds2997	OG0000714		
Leaf130|637	KQQ69677.1	cds2998			
Leaf130|638	KQQ69678.1	cds2999	OG0000659	K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
Leaf130|639	KQQ69679.1	cds3000	OG0000436		
Leaf130|640	KQQ69680.1	cds3001	OG0000376	K16291	erfK; L,D-transpeptidase ErfK/SrfK
Leaf130|641	KQQ69681.1	cds3002	OG0002256	K09790	uncharacterized protein
Leaf130|642	KQQ69682.1	cds3003	OG0002711	K09977	uncharacterized protein
Leaf130|643	KQQ69683.1	cds3004	OG0002841	K16348	ecnB; entericidin B
Leaf130|644	KQQ69684.1	cds3005	OG0000168	K01438	argE; acetylornithine deacetylase [EC:3.5.1.16]
Leaf130|645	KQQ69685.1	cds3006			
Leaf130|646	KQQ69686.1	cds3007	OG0000357	K03407	cheA; two-component system, chemotaxis family, sensor kinase CheA [EC:2.7.13.3]
Leaf130|647	KQQ69687.1	cds3008	OG0002393	K02660	pilJ; twitching motility protein PilJ
Leaf130|648	KQQ69688.1	cds3009	OG0002394	K02659	pilI; twitching motility protein PilI
Leaf130|649	KQQ69689.1	cds3010	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
Leaf130|650	KQQ69690.1	cds3011	OG0000086	K03413	cheY; two-component system, chemotaxis family, chemotaxis protein CheY
Leaf130|651	KQQ69691.1	cds3012			
Leaf130|652	KQQ69692.1	cds3013	OG0000177	K18302	mexJ; membrane fusion protein, multidrug efflux system
Leaf130|653	KQQ69693.1	cds3014	OG0000023	K18138	acrB; multidrug efflux pump
Leaf130|654	KQQ69694.1	cds3015	OG0000970	K01881	PARS; prolyl-tRNA synthetase [EC:6.1.1.15]
Leaf130|655	KQQ69695.1	cds3016	OG0002280	K09946	uncharacterized protein
Leaf130|656	KQQ69696.1	cds3017	OG0001339	K06193	phnA; protein PhnA
Leaf130|657	KQQ69697.1	cds3018	OG0000522		
Leaf130|658	KQQ69698.1	cds3019	OG0001546	K06980	ygfZ; tRNA-modifying protein YgfZ
Leaf130|659	KQQ69699.1	cds3020	OG0001584	K03981	dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1]
Leaf130|660	KQQ69700.1	cds3021	OG0001083	K07126	uncharacterized protein
Leaf130|661	KQQ69701.1	cds3022	OG0000433	K07088	uncharacterized protein
Leaf130|662	KQQ69702.1	cds3023	OG0000300	K00354	E1.6.99.1; NADPH2 dehydrogenase [EC:1.6.99.1]
Leaf130|663	KQQ69703.1	cds3024	OG0002227	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Leaf130|664	KQQ69704.1	cds3025	OG0001443	K03652	MPG; DNA-3-methyladenine glycosylase [EC:3.2.2.21]
Leaf130|665	KQQ69705.1	cds3026	OG0000461	K10563	mutM; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]
Leaf130|666	KQQ69706.1	cds3027	OG0000093	K03769	ppiC; peptidyl-prolyl cis-trans isomerase C [EC:5.2.1.8]
Leaf130|667	KQQ69707.1	cds3028	OG0004067		
Leaf130|668	KQQ69708.1	cds3029	OG0000676	K03282	mscL; large conductance mechanosensitive channel
Leaf130|669	KQQ69709.1	cds3030	OG0000921	K06207	typA; GTP-binding protein
Leaf130|670	KQQ69710.1	cds3031	OG0000447	K16345	xanP; xanthine permease XanP
Leaf130|671	KQQ69711.1	cds3032	OG0001560	K00564	rsmC; 16S rRNA (guanine1207-N2)-methyltransferase [EC:2.1.1.172]
Leaf130|672	KQQ69712.1	cds3033	OG0000029	K16235	mmuP; S-methylmethionine transporter
Leaf130|673	KQQ69713.1	cds3034	OG0001905	K14415	RTCB; tRNA-splicing ligase RtcB (3'-phosphate/5'-hydroxy nucleic acid ligase) [EC:6.5.1.8]
Leaf130|674	KQQ69714.1	cds3035	OG0000072	K03286	TC.OOP; OmpA-OmpF porin, OOP family
Leaf130|675	KQQ69715.1	cds3036	OG0005246	K08084	fimT; type IV fimbrial biogenesis protein FimT
Leaf130|676	KQQ69716.1	cds3037	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Leaf130|677	KQQ69717.1	cds3038	OG0001234	K04750	phnB; PhnB protein
Leaf130|678	KQQ69718.1	cds3039	OG0000165	K11741	sugE; quaternary ammonium compound-resistance protein SugE
Leaf130|679	KQQ69719.1	cds3040	OG0002462		
Leaf130|680	KQQ69720.1	cds3041	OG0001199	K00381	cysI; sulfite reductase (NADPH) hemoprotein beta-component [EC:1.8.1.2]
Leaf130|681	KQQ69721.1	cds3042	OG0000508	K00117	gcd; quinoprotein glucose dehydrogenase [EC:1.1.5.2]
Leaf130|682	KQQ69722.1	cds3043	OG0001016	K07267	oprB; porin
Leaf130|683	KQQ69723.1	cds3044	OG0000106	K07749	frc; formyl-CoA transferase [EC:2.8.3.16]
Leaf130|684	KQQ69724.1	cds3046	OG0000031	K00626	E2.3.1.9; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]
Leaf130|685	KQQ69725.1	cds3047	OG0000099	K00074	paaH; 3-hydroxybutyryl-CoA dehydrogenase [EC:1.1.1.157]
Leaf130|686	KQQ69726.1	cds3048			
Leaf130|687	KQQ69727.1	cds3049	OG0004548		
Leaf130|688	KQQ69728.1	cds3050	OG0001985		
Leaf130|689	KQQ69729.1	cds3051	OG0001021	K11068	hlyIII; hemolysin III
Leaf130|690	KQQ69730.1	cds3052	OG0000017	K03762	proP; MFS transporter, MHS family, proline/betaine transporter
Leaf130|691	KQQ69731.1	cds3053			
Leaf130|692	KQQ69732.1	cds3054	OG0000618	K03070	secA; preprotein translocase subunit SecA
Leaf130|693	KQQ69733.1	cds3055	OG0001408		
Leaf130|694	KQQ69734.1	cds3056	OG0000774		
Leaf130|695	KQQ69735.1	cds3057	OG0003169		
Leaf130|696	KQQ69736.1	cds3058	OG0005268		
Leaf130|697	KQQ69737.1	cds3059	OG0001941	K03749	dedD; DedD protein
Leaf130|698	KQQ69738.1	cds3060	OG0000793	K11754	folC; dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]
Leaf130|699	KQQ69739.1	cds3061	OG0001142	K01963	accD; acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]
Leaf130|700	KQQ69740.1	cds3062	OG0000861	K01695	trpA; tryptophan synthase alpha chain [EC:4.2.1.20]
Leaf130|701	KQQ69741.1	cds3063	OG0000266		
Leaf130|702	KQQ69742.1	cds3064	OG0002369	K07044	uncharacterized protein
Leaf130|703	KQQ69743.1	cds3065			
Leaf130|704	KQQ69744.1	cds3066	OG0002922		
Leaf130|705	KQQ69745.1	cds3067	OG0000727	K01696	trpB; tryptophan synthase beta chain [EC:4.2.1.20]
Leaf130|706	KQQ69746.1	cds3068	OG0001000	K01817	trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]
Leaf130|707	KQQ69747.1	cds3070	OG0001330	K00798	MMAB; cob(I)alamin adenosyltransferase [EC:2.5.1.17]
Leaf130|708	KQQ69748.1	cds3071	OG0000152	K01126	E3.1.4.46; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]
Leaf130|709	KQQ69749.1	cds3072	OG0003972		
Leaf130|710	KQQ69750.1	cds3073	OG0001857	K00507	SCD; stearoyl-CoA desaturase (Delta-9 desaturase) [EC:1.14.19.1]
Leaf130|711	KQQ69751.1	cds3074	OG0001438	K08997	ydiU; uncharacterized protein
Leaf130|712	KQQ69752.1	cds3075	OG0001855		
Leaf130|713	KQQ69753.1	cds3076	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf130|714	KQQ69754.1	cds3078			
Leaf130|715	KQQ69755.1	cds3079	OG0000241	K20035	dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
Leaf130|716	KQQ69756.1	cds3080	OG0000241	K20035	dmdC; 3-(methylthio)propanoyl-CoA dehydrogenase [EC:1.3.8.-]
Leaf130|717	KQQ69757.1	cds3082	OG0001334		
Leaf130|718	KQQ69758.1	cds3083			
Leaf130|719	KQQ69759.1	cds3084	OG0006516		
Leaf130|720	KQQ69760.1	cds3085	OG0002015	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Leaf130|721	KQQ69761.1	cds3086	OG0006517		
Leaf130|722	KQQ69762.1	cds3087	OG0001110	K01876	aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
Leaf130|723	KQQ69763.1	cds3088			
Leaf130|724	KQQ69764.1	cds3089	OG0004549		
Leaf130|725	KQQ69765.1	cds3090	OG0001065	K01791	wecB; UDP-N-acetylglucosamine 2-epimerase (non-hydrolysing) [EC:5.1.3.14]
Leaf130|726	KQQ69766.1	cds3091	OG0004068	K07270	glycosyl transferase
Leaf130|727	KQQ69767.1	cds3092			
Leaf130|728	KQQ69768.1	cds3093	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf130|729	KQQ69769.1	cds3094	OG0001908	K12984	waaE; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]
Leaf130|730	KQQ69770.1	cds3095	OG0001885		
Leaf130|731	KQQ69771.1	cds3096			
Leaf130|732	KQQ69772.1	cds3097	OG0005269	K07276	uncharacterized protein
Leaf130|733	KQQ69773.1	cds3098	OG0000154	K00826	E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42]
Leaf130|734	KQQ69774.1	cds3099	OG0001573	K00982	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]
Leaf130|735	KQQ69775.1	cds3100	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf130|736	KQQ69776.1	cds3101			
Leaf130|737	KQQ69777.1	cds3102			
Leaf130|738	KQQ69778.1	cds3103	OG0001227	K07568	queA; S-adenosylmethionine:tRNA ribosyltransferase-isomerase [EC:2.4.99.17]
Leaf130|739	KQQ69779.1	cds3104			
Leaf130|740	KQQ69780.1	cds3105			
Leaf130|741	KQQ69781.1	cds3106	OG0001116	K00773	tgt; queuine tRNA-ribosyltransferase [EC:2.4.2.29]
Leaf130|742	KQQ69782.1	cds3107	OG0000979	K03210	yajC; preprotein translocase subunit YajC
Leaf130|743	KQQ69783.1	cds3108	OG0001587	K03072	secD; preprotein translocase subunit SecD
Leaf130|744	KQQ69784.1	cds3109	OG0001226	K03074	secF; preprotein translocase subunit SecF
Leaf130|745	KQQ69785.1	cds3110	OG0000843	K13038	coaBC; phosphopantothenoylcysteine decarboxylase / phosphopantothenate---cysteine ligase [EC:4.1.1.36 6.3.2.5]
Leaf130|746	KQQ69786.1	cds3111	OG0000427	K03630	radC; DNA repair protein RadC
Leaf130|747	KQQ69787.1	cds3112	OG0000637	K08994	yneE; ion channel-forming bestrophin family protein
Leaf130|748	KQQ69788.1	cds3113	OG0001709	K07053	E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]
Leaf130|749	KQQ69789.1	cds3114	OG0002254	K06190	ispZ; intracellular septation protein
Leaf130|750	KQQ69790.1	cds3115	OG0001710	K09780	uncharacterized protein
Leaf130|751	KQQ69791.1	cds3116			
Leaf130|752	KQQ69792.1	cds3117	OG0001496	K15461	mnmC; tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein [EC:2.1.1.61 1.5.-.-]
Leaf130|753	KQQ69793.1	cds3118	OG0000157	K02439	glpE; thiosulfate sulfurtransferase [EC:2.8.1.1]
Leaf130|754	KQQ69794.1	cds3119	OG0001329	K09767	yajQ; cyclic-di-GMP-binding protein
Leaf130|755	KQQ69795.1	cds3120			
Leaf130|756	KQQ69796.1	cds3121	OG0000200	K10806	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]
Leaf130|757	KQQ69797.1	cds3122	OG0000092	K03671	trxA; thioredoxin 1
Leaf130|758	KQQ69798.1	cds3123	OG0001509	K06889	uncharacterized protein
Leaf130|759	KQQ69799.1	cds3124	OG0006518		
Leaf130|760	KQQ69800.1	cds3125			
Leaf130|761	KQQ69801.1	cds3126	OG0006519	K00382	DLD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]
Leaf130|762	KQQ69802.1	cds2900	OG0000886	K00164	OGDH; 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
Leaf130|763	KQQ69803.1	cds2905	OG0001551	K00241	sdhC; succinate dehydrogenase / fumarate reductase, cytochrome b subunit
Leaf130|764	KQQ69804.1	cds2948	OG0002995	K03320	amt; ammonium transporter, Amt family
Leaf130|765	KQQ69805.1	cds2984			
Leaf130|766	KQQ69806.1	cds3045	OG0000367		
Leaf130|767	KQQ69807.1	cds3069	OG0000316	K16092	btuB; vitamin B12 transporter
Leaf130|768	KQQ69808.1	cds3077	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf130|769	KQQ69809.1	cds3081	OG0002013	K13256	psiE; protein PsiE
Leaf130|770	KQQ70077.1	cds2552	OG0000732	K04754	mlaA; phospholipid-binding lipoprotein MlaA
Leaf130|771	KQQ70078.1	cds2553	OG0002424	K07315	rsbU_P; phosphoserine phosphatase RsbU/P [EC:3.1.3.3]
Leaf130|772	KQQ70079.1	cds2554	OG0002990		
Leaf130|773	KQQ70080.1	cds2555	OG0000095	K13566	NIT2; omega-amidase [EC:3.5.1.3]
Leaf130|774	KQQ70081.1	cds2556			
Leaf130|775	KQQ70082.1	cds2557	OG0000011	K06075	slyA; MarR family transcriptional regulator, transcriptional regulator for hemolysin
Leaf130|776	KQQ70083.1	cds2558	OG0000430		
Leaf130|777	KQQ70084.1	cds2560			
Leaf130|778	KQQ70085.1	cds2561	OG0000103	K22044	ybiO; moderate conductance mechanosensitive channel
Leaf130|779	KQQ70086.1	cds2562	OG0002221		
Leaf130|780	KQQ70087.1	cds2563	OG0000863	K02335	polA; DNA polymerase I [EC:2.7.7.7]
Leaf130|781	KQQ70088.1	cds2564	OG0001787	K02221	yggT; YggT family protein
Leaf130|782	KQQ70089.1	cds2565	OG0000498	K00286	proC; pyrroline-5-carboxylate reductase [EC:1.5.1.2]
Leaf130|783	KQQ70090.1	cds2566	OG0001175	K04075	tilS; tRNA(Ile)-lysidine synthase [EC:6.3.4.19]
Leaf130|784	KQQ70091.1	cds2567	OG0001174	K01962	accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha [EC:6.4.1.2 2.1.3.15]
Leaf130|785	KQQ70092.1	cds2568	OG0000549	K01524	ppx-gppA; exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]
Leaf130|786	KQQ70093.1	cds2569	OG0000092	K03671	trxA; thioredoxin 1
Leaf130|787	KQQ70094.1	cds2570	OG0000839	K03628	rho; transcription termination factor Rho
Leaf130|788	KQQ70095.1	cds2571			
Leaf130|789	KQQ70096.1	cds2572	OG0000074	K03530	hupB; DNA-binding protein HU-beta
Leaf130|790	KQQ70097.1	cds2573	OG0000796	K01890	FARSB; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]
Leaf130|791	KQQ70098.1	cds2574	OG0000795	K01889	FARSA; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
Leaf130|792	KQQ70099.1	cds2575			
Leaf130|793	KQQ70100.1	cds2576	OG0005183	K09935	uncharacterized protein
Leaf130|794	KQQ70101.1	cds2577	OG0001003	K02887	RP-L20; large subunit ribosomal protein L20
Leaf130|795	KQQ70102.1	cds2578	OG0001002	K02916	RP-L35; large subunit ribosomal protein L35
Leaf130|796	KQQ70103.1	cds2579	OG0000145	K08225	entS; MFS transporter, ENTS family, enterobactin (siderophore) exporter
Leaf130|797	KQQ70104.1	cds2580	OG0001268		
Leaf130|798	KQQ70105.1	cds2581	OG0003533	K11209	yghU; GSH-dependent disulfide-bond oxidoreductase [EC:1.8.4.-]
Leaf130|799	KQQ70106.1	cds2582	OG0001001	K02520	infC; translation initiation factor IF-3
Leaf130|800	KQQ70107.1	cds2583	OG0000703	K01868	TARS; threonyl-tRNA synthetase [EC:6.1.1.3]
Leaf130|801	KQQ70108.1	cds2584	OG0000030	K01897	ACSL; long-chain acyl-CoA synthetase [EC:6.2.1.3]
Leaf130|802	KQQ70109.1	cds2585	OG0002007	K09889	yjgA; ribosome-associated protein
Leaf130|803	KQQ70110.1	cds2586	OG0000506	K11189	PTS-HPR; phosphocarrier protein
Leaf130|804	KQQ70111.1	cds2587	OG0001306	K06958	rapZ; RNase adapter protein RapZ
Leaf130|805	KQQ70112.1	cds2588	OG0001078	K01918	panC; pantoate--beta-alanine ligase [EC:6.3.2.1]
Leaf130|806	KQQ70113.1	cds2589	OG0001211	K00606	panB; 3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]
Leaf130|807	KQQ70114.1	cds2590	OG0000394	K00950	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]
Leaf130|808	KQQ70115.1	cds2591	OG0001702	K00970	pcnB; poly(A) polymerase [EC:2.7.7.19]
Leaf130|809	KQQ70116.1	cds2592	OG0000882	K02237	comEA; competence protein ComEA
Leaf130|810	KQQ70117.1	cds2593	OG0000998	K04765	mazG; nucleoside triphosphate diphosphatase [EC:3.6.1.9]
Leaf130|811	KQQ70118.1	cds2594	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf130|812	KQQ70119.1	cds2596			
Leaf130|813	KQQ70120.1	cds2597	OG0005239	K07337	penicillin-binding protein activator
Leaf130|814	KQQ70121.1	cds2598			
Leaf130|815	KQQ70122.1	cds2599	OG0000306	K00951	relA; GTP pyrophosphokinase [EC:2.7.6.5]
Leaf130|816	KQQ70123.1	cds2600	OG0000625	K03215	rumA; 23S rRNA (uracil1939-C5)-methyltransferase [EC:2.1.1.190]
Leaf130|817	KQQ70124.1	cds2601	OG0004069	K07501	3'-5' exonuclease
Leaf130|818	KQQ70125.1	cds2602	OG0000134	K01697	CBS; cystathionine beta-synthase [EC:4.2.1.22]
Leaf130|819	KQQ70126.1	cds2603	OG0000076	K07678	barA; two-component system, NarL family, sensor histidine kinase BarA [EC:2.7.13.3]
Leaf130|820	KQQ70127.1	cds2604	OG0000034	K01692	paaF; enoyl-CoA hydratase [EC:4.2.1.17]
Leaf130|821	KQQ70128.1	cds2605	OG0000127	K00020	mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
Leaf130|822	KQQ70129.1	cds2606	OG0000400	K01816	hyi; hydroxypyruvate isomerase [EC:5.3.1.22]
Leaf130|823	KQQ70130.1	cds2607	OG0000951	K09710	ybeB; ribosome-associated protein
Leaf130|824	KQQ70131.1	cds2608	OG0001349		
Leaf130|825	KQQ70132.1	cds2609	OG0001541	K00325	pntB; H+-translocating NAD(P) transhydrogenase subunit beta [EC:1.6.1.2 7.1.1.1]
Leaf130|826	KQQ70133.1	cds2610	OG0002180	K00324	pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
Leaf130|827	KQQ70134.1	cds2611	OG0000588	K00324	pntA; H+-translocating NAD(P) transhydrogenase subunit alpha [EC:1.6.1.2 7.1.1.1]
Leaf130|828	KQQ70135.1	cds2612	OG0003170		
Leaf130|829	KQQ70136.1	cds2613	OG0005145		
Leaf130|830	KQQ70137.1	cds2614	OG0000377		
Leaf130|831	KQQ70138.1	cds2615	OG0001810	K05539	dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]
Leaf130|832	KQQ70139.1	cds2616	OG0005270		
Leaf130|833	KQQ70140.1	cds2617			
Leaf130|834	KQQ70141.1	cds2618	OG0000004	K04761	oxyR; LysR family transcriptional regulator, hydrogen peroxide-inducible genes activator
Leaf130|835	KQQ70142.1	cds2619	OG0001288	K22132	tcdA; tRNA threonylcarbamoyladenosine dehydratase
Leaf130|836	KQQ70143.1	cds2620	OG0000305	K01681	ACO; aconitate hydratase [EC:4.2.1.3]
Leaf130|837	KQQ70144.1	cds2621	OG0000194	K03424	tatD; TatD DNase family protein [EC:3.1.21.-]
Leaf130|838	KQQ70145.1	cds2622	OG0002474		
Leaf130|839	KQQ70146.1	cds2623			
Leaf130|840	KQQ70147.1	cds2624	OG0001052	K02837	prfC; peptide chain release factor 3
Leaf130|841	KQQ70148.1	cds2625			
Leaf130|842	KQQ70149.1	cds2626	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
Leaf130|843	KQQ70150.1	cds2627	OG0000025	K19736	aefR; TetR/AcrR family transcriptional regulator, regulator of autoinduction and epiphytic fitness
Leaf130|844	KQQ70151.1	cds2628	OG0000002	K21023	mucR; diguanylate cyclase [EC:2.7.7.65]
Leaf130|845	KQQ70152.1	cds2629	OG0001210	K00053	ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
Leaf130|846	KQQ70153.1	cds2630	OG0001440	K01653	E2.2.1.6S; acetolactate synthase I/III small subunit [EC:2.2.1.6]
Leaf130|847	KQQ70154.1	cds2631	OG0000264	K01652	E2.2.1.6L; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
Leaf130|848	KQQ70155.1	cds2632	OG0003576		
Leaf130|849	KQQ70156.1	cds2633	OG0000950	K01869	LARS; leucyl-tRNA synthetase [EC:6.1.1.4]
Leaf130|850	KQQ70157.1	cds2634	OG0002043	K03643	lptE; LPS-assembly lipoprotein
Leaf130|851	KQQ70158.1	cds2635	OG0001318	K02340	holA; DNA polymerase III subunit delta [EC:2.7.7.7]
Leaf130|852	KQQ70159.1	cds2636	OG0000575	K13888	macA; membrane fusion protein, macrolide-specific efflux system
Leaf130|853	KQQ70160.1	cds2637	OG0000308	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf130|854	KQQ70161.1	cds2638	OG0000059	K18139	oprM; outer membrane protein, multidrug efflux system
Leaf130|855	KQQ70162.1	cds2639	OG0001872	K00208	fabI; enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10]
Leaf130|856	KQQ70163.1	cds2640	OG0003118		
Leaf130|857	KQQ70164.1	cds2641	OG0001696	K13288	orn; oligoribonuclease [EC:3.1.-.-]
Leaf130|858	KQQ70165.1	cds2642	OG0000670	K06949	rsgA; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
Leaf130|859	KQQ70166.1	cds2643	OG0000157	K02439	glpE; thiosulfate sulfurtransferase [EC:2.8.1.1]
Leaf130|860	KQQ70167.1	cds2644	OG0001204	K03676	grxC; glutaredoxin 3
Leaf130|861	KQQ70168.1	cds2645	OG0001834	K03071	secB; preprotein translocase subunit SecB
Leaf130|862	KQQ70169.1	cds2646	OG0001899	K06133	LYS5; 4'-phosphopantetheinyl transferase [EC:2.7.8.-]
Leaf130|863	KQQ70170.1	cds2647	OG0006475		
Leaf130|864	KQQ70171.1	cds2648	OG0000203	K09458	fabF; 3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]
Leaf130|865	KQQ70172.1	cds2649	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf130|866	KQQ70173.1	cds2650	OG0001836		
Leaf130|867	KQQ70174.1	cds2651	OG0002471	K00647	fabB; 3-oxoacyl-[acyl-carrier-protein] synthase I [EC:2.3.1.41]
Leaf130|868	KQQ70175.1	cds2652			
Leaf130|869	KQQ70176.1	cds2653	OG0002222	K21401	menJ; menaquinone-9 beta-reductase [EC:1.3.99.38]
Leaf130|870	KQQ70177.1	cds2654	OG0002025		
Leaf130|871	KQQ70178.1	cds2655	OG0001693		
Leaf130|872	KQQ70179.1	cds2656	OG0002223	K07107	ybgC; acyl-CoA thioester hydrolase [EC:3.1.2.-]
Leaf130|873	KQQ70180.1	cds2657	OG0003463	K01745	hutH; histidine ammonia-lyase [EC:4.3.1.3]
Leaf130|874	KQQ70181.1	cds2658	OG0002224		
Leaf130|875	KQQ70182.1	cds2659	OG0000511	K00721	DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]
Leaf130|876	KQQ70183.1	cds2660	OG0002026	K02372	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
Leaf130|877	KQQ70184.1	cds2661	OG0003464		
Leaf130|878	KQQ70185.1	cds2662	OG0002225	K02078	acpP; acyl carrier protein
Leaf130|879	KQQ70186.1	cds2663	OG0002472	K02078	acpP; acyl carrier protein
Leaf130|880	KQQ70187.1	cds2664	OG0003465		
Leaf130|881	KQQ70188.1	cds2665	OG0002722		
Leaf130|882	KQQ70189.1	cds2666	OG0000977	K03977	engA; GTPase
Leaf130|883	KQQ70190.1	cds2667	OG0001456	K17713	bamB; outer membrane protein assembly factor BamB
Leaf130|884	KQQ70191.1	cds2668	OG0002061		
Leaf130|885	KQQ70192.1	cds2669	OG0000765	K01892	HARS; histidyl-tRNA synthetase [EC:6.1.1.21]
