	WP_id	cds	OG	KO id	KO description
Leaf176|839	WP_056088438.1	cds915	OG0001628	K16842	hpxB; allantoinase [EC:3.5.2.5]
Leaf176|840	WP_056088440.1	cds916	OG0000313	K20534	gtrB; polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]
Leaf176|841	WP_056088443.1	cds918	OG0001015	K03811	pnuC; nicotinamide mononucleotide transporter
Leaf176|842	WP_056088447.1	cds919	OG0001645	K22027	iacA; indole-3-acetate monooxygenase [EC:1.14.13.235]
Leaf176|843	WP_056088450.1	cds920	OG0000360	K07304	msrA; peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
Leaf176|844	WP_056088453.1	cds921			
Leaf176|845	WP_056088456.1	cds922			
Leaf176|846	WP_056088460.1	cds923	OG0000643	K06969	rlmI; 23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]
Leaf176|847	WP_056088462.1	cds924			
Leaf176|848	WP_056088466.1	cds925	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|849	WP_056088469.1	cds926	OG0000469	K02066	mlaE; phospholipid/cholesterol/gamma-HCH transport system permease protein
Leaf176|850	WP_056088473.1	cds927	OG0000001	K00059	fabG; 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
Leaf176|851	WP_056088476.1	cds928	OG0001471	K03973	pspC; phage shock protein C
Leaf176|852	WP_056088479.1	cds929			
Leaf176|853	WP_056088482.1	cds930	OG0001327		
Leaf176|854	WP_056088485.1	cds931	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf176|855	WP_056088489.1	cds932	OG0001225	K03526	gcpE; (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1 1.17.7.3]
Leaf176|856	WP_056088493.1	cds933	OG0001485	K16053	ybdG; miniconductance mechanosensitive channel
Leaf176|857	WP_056088495.1	cds934	OG0001141	K06889	uncharacterized protein
Leaf176|858	WP_056088498.1	cds935	OG0001606		
Leaf176|859	WP_056088501.1	cds936	OG0000892	K02492	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
Leaf176|860	WP_056088503.1	cds937	OG0000841	K01749	hemC; hydroxymethylbilane synthase [EC:2.5.1.61]
Leaf176|861	WP_056088506.1	cds938	OG0000645	K01698	hemB; porphobilinogen synthase [EC:4.2.1.24]
Leaf176|862	WP_056088509.1	cds939	OG0000677	K01845	hemL; glutamate-1-semialdehyde 2,1-aminomutase [EC:5.4.3.8]
Leaf176|863	WP_056088511.1	cds940	OG0000010	K07636	phoR; two-component system, OmpR family, phosphate regulon sensor histidine kinase PhoR [EC:2.7.13.3]
Leaf176|864	WP_056088516.1	cds941	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|865	WP_056088519.1	cds942			
Leaf176|866	WP_056088523.1	cds943	OG0000925	K01599	hemE; uroporphyrinogen decarboxylase [EC:4.1.1.37]
Leaf176|867	WP_056088525.1	cds944			
Leaf176|868	WP_056088528.1	cds945	OG0001729		
Leaf176|869	WP_056088531.1	cds946	OG0001520	K08973	putative membrane protein
Leaf176|870	WP_056088536.1	cds947			
Leaf176|871	WP_056088540.1	cds948	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf176|872	WP_056088543.1	cds949	OG0003716		
Leaf176|873	WP_056088547.1	cds950			
Leaf176|874	WP_056088550.1	cds951	OG0006975		
Leaf176|875	WP_056088555.1	cds952	OG0006976		
Leaf176|876	WP_056088558.1	cds953	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|877	WP_056088563.1	cds954			
Leaf176|878	WP_056088566.1	cds955	OG0005500		
Leaf176|879	WP_056088569.1	cds956	OG0001252		
Leaf176|880	WP_056088572.1	cds957	OG0000242	K01754	E4.3.1.19; threonine dehydratase [EC:4.3.1.19]
Leaf176|881	WP_056088574.1	cds958	OG0000682	K01649	leuA; 2-isopropylmalate synthase [EC:2.3.3.13]
Leaf176|882	WP_056088577.1	cds959	OG0000287	K00052	leuB; 3-isopropylmalate dehydrogenase [EC:1.1.1.85]
Leaf176|883	WP_056088580.1	cds960	OG0002807	K02013	ABC.FEV.A; iron complex transport system ATP-binding protein [EC:3.6.3.34]
Leaf176|884	WP_056088581.1	cds961	OG0000574	K01704	leuD; 3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]
Leaf176|885	WP_056088584.1	cds962	OG0000369	K02169	bioC; malonyl-CoA O-methyltransferase [EC:2.1.1.197]
Leaf176|886	WP_056088586.1	cds963	OG0005281		
Leaf176|887	WP_056088589.1	cds964	OG0000485	K01703	leuC; 3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit [EC:4.2.1.33 4.2.1.35]
Leaf176|888	WP_056088592.1	cds965	OG0001210	K00053	ilvC; ketol-acid reductoisomerase [EC:1.1.1.86]
Leaf176|889	WP_056088597.1	cds966	OG0003720		
Leaf176|890	WP_056088599.1	cds967	OG0001440	K01653	E2.2.1.6S; acetolactate synthase I/III small subunit [EC:2.2.1.6]
Leaf176|891	WP_056088602.1	cds968	OG0000264	K01652	E2.2.1.6L; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]
Leaf176|892	WP_056088605.1	cds969			
Leaf176|893	WP_056088608.1	cds970	OG0000644	K01687	ilvD; dihydroxy-acid dehydratase [EC:4.2.1.9]
Leaf176|894	WP_056088612.1	cds971	OG0001342		
Leaf176|895	WP_056088615.1	cds972	OG0000154	K00826	E2.6.1.42; branched-chain amino acid aminotransferase [EC:2.6.1.42]
Leaf176|896	WP_056088620.1	cds973	OG0000850	K02114	ATPF1E; F-type H+-transporting ATPase subunit epsilon
Leaf176|897	WP_056088622.1	cds974	OG0000851	K02112	ATPF1B; F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]
Leaf176|898	WP_056088625.1	cds975	OG0000769	K00067	rfbD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]
Leaf176|899	WP_056088628.1	cds976	OG0000593	K03564	BCP; peroxiredoxin Q/BCP [EC:1.11.1.15]
Leaf176|900	WP_056088633.1	cds977	OG0000567		
Leaf176|901	WP_056088636.1	cds978	OG0001754		
Leaf176|902	WP_056088639.1	cds979	OG0001032	K00939	adk; adenylate kinase [EC:2.7.4.3]
Leaf176|903	WP_056088643.1	cds980	OG0000983	K03979	obgE; GTPase [EC:3.6.5.-]
Leaf176|904	WP_056088646.1	cds981	OG0003715		
Leaf176|905	WP_056088652.1	cds982	OG0001994	K07397	yhfA; putative redox protein
Leaf176|906	WP_056088654.1	cds983	OG0006977		
Leaf176|907	WP_056088657.1	cds985	OG0000200	K10806	yciA; acyl-CoA thioesterase YciA [EC:3.1.2.-]
Leaf176|908	WP_056088660.1	cds986	OG0001800	K07652	vicK; two-component system, OmpR family, sensor histidine kinase VicK [EC:2.7.13.3]
Leaf176|909	WP_056088663.1	cds987	OG0000883	K07646	kdpD; two-component system, OmpR family, sensor histidine kinase KdpD [EC:2.7.13.3]
Leaf176|910	WP_056088667.1	cds988	OG0005501		
Leaf176|911	WP_056088669.1	cds989	OG0001184	K01548	kdpC; K+-transporting ATPase ATPase C chain [EC:3.6.3.12]
Leaf176|912	WP_056088673.1	cds990	OG0001183	K01547	kdpB; K+-transporting ATPase ATPase B chain [EC:3.6.3.12]
Leaf176|913	WP_056088676.1	cds991	OG0002861		
Leaf176|914	WP_056088679.1	cds995			
Leaf176|915	WP_056088681.1	cds996	OG0006978		
Leaf176|916	WP_056088684.1	cds997	OG0000007	K02667	pilR; two-component system, NtrC family, response regulator PilR
Leaf176|917	WP_056088686.1	cds998	OG0004647		
Leaf176|918	WP_056088689.1	cds999			
Leaf176|919	WP_056088691.1	cds1000	OG0004415	K07063	uncharacterized protein
Leaf176|920	WP_056088694.1	cds1001	OG0004684	K03307	TC.SSS; solute:Na+ symporter, SSS family
Leaf176|921	WP_056088697.1	cds1002	OG0004155		
Leaf176|922	WP_056088700.1	cds1003			
Leaf176|923	WP_056088703.1	cds1004			
Leaf176|924	WP_056088706.1	cds1005			
Leaf176|925	WP_056088709.1	cds1006	OG0000039	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf176|926	WP_056088712.1	cds1007	OG0000043	K07165	fecR; transmembrane sensor
Leaf176|927	WP_056088714.1	cds1008	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf176|928	WP_056088717.1	cds1009	OG0001917	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|929	WP_056088720.1	cds1010	OG0005502		
Leaf176|930	WP_056088723.1	cds1011	OG0001700	K07300	chaA; Ca2+:H+ antiporter
Leaf176|931	WP_056088728.1	cds1012	OG0004139		
Leaf176|932	WP_056088731.1	cds1013	OG0000127	K00020	mmsB; 3-hydroxyisobutyrate dehydrogenase [EC:1.1.1.31]
Leaf176|933	WP_056088733.1	cds1014	OG0000885		
Leaf176|934	WP_056088736.1	cds1015			
Leaf176|935	WP_056088739.1	cds1016	OG0000780		
Leaf176|936	WP_056088742.1	cds1017	OG0000250	K03832	tonB; periplasmic protein TonB
Leaf176|937	WP_056088747.1	cds1019			
Leaf176|938	WP_056088749.1	cds1020	OG0002313	K06223	dam; DNA adenine methylase [EC:2.1.1.72]
Leaf176|939	WP_056088752.1	cds1021			
Leaf176|940	WP_056088755.1	cds1022	OG0001669	K02004	ABC.CD.P; putative ABC transport system permease protein
Leaf176|941	WP_056088758.1	cds1023	OG0000000	K02003	ABC.CD.A; putative ABC transport system ATP-binding protein
Leaf176|942	WP_056088761.1	cds1024	OG0001185	K10804	tesA; acyl-CoA thioesterase I [EC:3.1.2.- 3.1.1.5]
Leaf176|943	WP_056088763.1	cds1025	OG0002100		
Leaf176|944	WP_056088766.1	cds1026			
Leaf176|945	WP_056088768.1	cds1027	OG0000053	K13587	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA [EC:2.7.13.3]
Leaf176|946	WP_056088771.1	cds1028	OG0000349	K03299	TC.GNTP; gluconate:H+ symporter, GntP family
Leaf176|947	WP_056088774.1	cds1029	OG0000119	K00864	glpK; glycerol kinase [EC:2.7.1.30]
Leaf176|948	WP_056088779.1	cds1030	OG0000781		
Leaf176|949	WP_056088785.1	cds1032	OG0000003	K07657	phoB; two-component system, OmpR family, phosphate regulon response regulator PhoB
Leaf176|950	WP_056088787.1	cds1033	OG0006979		
Leaf176|951	WP_056088789.1	cds1035	OG0005503		
Leaf176|952	WP_056088793.1	cds1036	OG0001908	K12984	waaE; (heptosyl)LPS beta-1,4-glucosyltransferase [EC:2.4.1.-]
Leaf176|953	WP_056088799.1	cds1038			
Leaf176|954	WP_056088802.1	cds1039	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf176|955	WP_056088804.1	cds1040	OG0005504		
Leaf176|956	WP_056088808.1	cds1041			
Leaf176|957	WP_056088811.1	cds1042			
Leaf176|958	WP_056088814.1	cds1043			
Leaf176|959	WP_056088815.1	cds1044			
Leaf176|960	WP_056088818.1	cds1045	OG0005275		
Leaf176|961	WP_056088827.1	cds1047			
Leaf176|962	WP_056088829.1	cds1048			
Leaf176|963	WP_056088832.1	cds1049	OG0003158	K21285	tagB; teichoic acid glycerol-phosphate primase [EC:2.7.8.44]
Leaf176|964	WP_056088836.1	cds1050	OG0000474	K09691	ABC-2.LPSE.A; lipopolysaccharide transport system ATP-binding protein
Leaf176|965	WP_056088839.1	cds1052	OG0000665	K09690	ABC-2.LPSE.P; lipopolysaccharide transport system permease protein
Leaf176|966	WP_056088842.1	cds1053	OG0000014	K14335	pimC; alpha-1,6-mannosyltransferase [EC:2.4.1.-]
Leaf176|967	WP_056088844.1	cds1054	OG0000629	K01953	asnB; asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
Leaf176|968	WP_056088847.1	cds1055	OG0002274	K05785	rfaH; transcriptional antiterminator RfaH
Leaf176|969	WP_056088850.1	cds1056	OG0000251	K16692	etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.-]
Leaf176|970	WP_056088856.1	cds1058			
Leaf176|971	WP_056088857.1	cds1059	OG0000032	K11936	pgaC; poly-beta-1,6-N-acetyl-D-glucosamine synthase [EC:2.4.1.-]
Leaf176|972	WP_056088860.1	cds1061	OG0000292	K00134	GAPDH; glyceraldehyde 3-phosphate dehydrogenase [EC:1.2.1.12]
Leaf176|973	WP_056088863.1	cds1062	OG0000195	K02348	elaA; ElaA protein
Leaf176|974	WP_056088867.1	cds1063	OG0000826	K00927	PGK; phosphoglycerate kinase [EC:2.7.2.3]
Leaf176|975	WP_056088869.1	cds1064			
Leaf176|976	WP_056088872.1	cds1065	OG0001271		
Leaf176|977	WP_056088875.1	cds1066			
Leaf176|978	WP_056088878.1	cds1067	OG0002157	K06147	ABCB-BAC; ATP-binding cassette, subfamily B, bacterial
Leaf176|979	WP_056088881.1	cds1068	OG0001606		
Leaf176|980	WP_056088884.1	cds1069	OG0001429	K03925	mraZ; MraZ protein
Leaf176|981	WP_056088887.1	cds1070	OG0001056	K03438	mraW; 16S rRNA (cytosine1402-N4)-methyltransferase [EC:2.1.1.199]
Leaf176|982	WP_056088889.1	cds1071	OG0005505		
Leaf176|983	WP_056088892.1	cds1072	OG0000604	K03587	ftsI; cell division protein FtsI (penicillin-binding protein 3) [EC:3.4.16.4]
Leaf176|984	WP_056088895.1	cds1074	OG0000740	K01000	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]
Leaf176|985	WP_056088897.1	cds1076	OG0000178	K03588	ftsW; cell division protein FtsW
Leaf176|986	WP_056088900.1	cds1077	OG0000907	K02563	murG; UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]
Leaf176|987	WP_056088902.1	cds1078	OG0000908	K01924	murC; UDP-N-acetylmuramate--alanine ligase [EC:6.3.2.8]
Leaf176|988	WP_056088905.1	cds1079	OG0005506	K03589	ftsQ; cell division protein FtsQ
Leaf176|989	WP_056088907.1	cds1080	OG0001194	K03590	ftsA; cell division protein FtsA
Leaf176|990	WP_056088910.1	cds1082	OG0000261	K00652	bioF; 8-amino-7-oxononanoate synthase [EC:2.3.1.47]
Leaf176|991	WP_056088915.1	cds1084			
Leaf176|992	WP_056088918.1	cds1085	OG0000164	K01714	dapA; 4-hydroxy-tetrahydrodipicolinate synthase [EC:4.3.3.7]
Leaf176|993	WP_056088922.1	cds1087	OG0000692	K01972	E6.5.1.2; DNA ligase (NAD+) [EC:6.5.1.2]
Leaf176|994	WP_056088925.1	cds1088			
Leaf176|995	WP_056088926.1	cds1089			
Leaf176|996	WP_056088929.1	cds1090	OG0000711	K01866	YARS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
Leaf176|997	WP_056088932.1	cds1091			
Leaf176|998	WP_056088936.1	cds1092	OG0000068	K21573	susC; TonB-dependent starch-binding outer membrane protein SusC
Leaf176|999	WP_056088940.1	cds1093	OG0005507		
Leaf176|1000	WP_056088943.1	cds1094	OG0004685		
Leaf176|1001	WP_056088945.1	cds1095			
Leaf176|1002	WP_056088949.1	cds1096	OG0000719	K01434	E3.5.1.11; penicillin amidase [EC:3.5.1.11]
Leaf176|1003	WP_056088952.1	cds1097	OG0006980		
Leaf176|1004	WP_056088955.1	cds1098	OG0001866	K15922	yihQ; sulfoquinovosidase [EC:3.2.1.199]
Leaf176|1005	WP_056088957.1	cds1099	OG0001201	K00700	GBE1; 1,4-alpha-glucan branching enzyme [EC:2.4.1.18]
Leaf176|1006	WP_056088959.1	cds1100			
Leaf176|1007	WP_056088963.1	cds1101	OG0004686	K02014	TC.FEV.OM; iron complex outermembrane recepter protein
Leaf176|1008	WP_056088967.1	cds1102	OG0003721		
Leaf176|1009	WP_056088971.1	cds1103	OG0000019	K03088	rpoE; RNA polymerase sigma-70 factor, ECF subfamily
Leaf176|1010	WP_056088974.1	cds4			
Leaf176|1011	WP_056088977.1	cds34			
Leaf176|1012	WP_056088979.1	cds37	OG0000390	K01104	E3.1.3.48; protein-tyrosine phosphatase [EC:3.1.3.48]
Leaf176|1013	WP_056088982.1	cds51	OG0000548	K07192	FLOT; flotillin
Leaf176|1014	WP_056088986.1	cds53	OG0005508		
Leaf176|1015	WP_056088996.1	cds58	OG0000388	K00161	PDHA; pyruvate dehydrogenase E1 component alpha subunit [EC:1.2.4.1]
Leaf176|1016	WP_056089000.1	cds82	OG0000739	K01929	murF; UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]
Leaf176|1017	WP_056089006.1	cds92	OG0005509		
Leaf176|1018	WP_056089009.1	cds121	OG0001114	K02959	RP-S16; small subunit ribosomal protein S16
Leaf176|1019	WP_056089018.1	cds141			
Leaf176|1020	WP_056089020.1	cds149	OG0001522	K06195	apaG; ApaG protein
Leaf176|1021	WP_056089024.1	cds150	OG0004156	K06973	uncharacterized protein
Leaf176|1022	WP_056089025.1	cds162	OG0001168	K03495	gidA; tRNA uridine 5-carboxymethylaminomethyl modification enzyme
Leaf176|1023	WP_056089028.1	cds165	OG0006981		
Leaf176|1024	WP_056089031.1	cds168	OG0004155		
Leaf176|1025	WP_056089037.1	cds194	OG0000553	K02356	efp; elongation factor P
Leaf176|1026	WP_056089039.1	cds241			
Leaf176|1027	WP_056089042.1	cds244	OG0000433	K07088	uncharacterized protein
Leaf176|1028	WP_056089047.1	cds260	OG0002329	K07220	uncharacterized protein
Leaf176|1029	WP_056089048.1	cds264	OG0002322	K06950	uncharacterized protein
Leaf176|1030	WP_056089051.1	cds266	OG0001249	K12297	rlmL; 23S rRNA (guanine2445-N2)-methyltransferase / 23S rRNA (guanine2069-N7)-methyltransferase [EC:2.1.1.173 2.1.1.264]
Leaf176|1031	WP_056089054.1	cds277	OG0002574		
Leaf176|1032	WP_056089065.1	cds339	OG0005510		
Leaf176|1033	WP_056089067.1	cds342	OG0000290	K06911	uncharacterized protein
Leaf176|1034	WP_056089070.1	cds351	OG0000408	K07214	fes; enterochelin esterase and related enzymes
Leaf176|1035	WP_056089073.1	cds363	OG0000968	K03641	tolB; TolB protein
Leaf176|1036	WP_056089082.1	cds392	OG0005511		
Leaf176|1037	WP_056089084.1	cds394	OG0005512		
Leaf176|1038	WP_056089087.1	cds437	OG0005513		
Leaf176|1039	WP_056089095.1	cds476	OG0004111		
Leaf176|1040	WP_056089100.1	cds533	OG0000044	K19265	gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]
Leaf176|1041	WP_056089103.1	cds537	OG0000694	K00406	ccoP; cytochrome c oxidase cbb3-type subunit III
Leaf176|1042	WP_056089105.1	cds541	OG0005514	K17686	copA; Cu+-exporting ATPase [EC:3.6.3.54]
Leaf176|1043	WP_056089108.1	cds568	OG0000657	K00240	sdhB; succinate dehydrogenase / fumarate reductase, iron-sulfur subunit [EC:1.3.5.1 1.3.5.4]
Leaf176|1044	WP_056089112.1	cds608	OG0003698		
Leaf176|1045	WP_056089116.1	cds611			
Leaf176|1046	WP_056089119.1	cds615	OG0000012	K01055	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]
Leaf176|1047	WP_056089122.1	cds651	OG0004972	K07504	predicted type IV restriction endonuclease
Leaf176|1048	WP_056089125.1	cds652	OG0006982		
Leaf176|1049	WP_056089128.1	cds653	OG0003206		
Leaf176|1050	WP_056089132.1	cds662	OG0000670	K06949	rsgA; ribosome biogenesis GTPase / thiamine phosphate phosphatase [EC:3.6.1.- 3.1.3.100]
Leaf176|1051	WP_056089135.1	cds680	OG0000121	K00661	maa; maltose O-acetyltransferase [EC:2.3.1.79]
Leaf176|1052	WP_056089139.1	cds701			
Leaf176|1053	WP_056089142.1	cds712	OG0001220	K01159	ruvC; crossover junction endodeoxyribonuclease RuvC [EC:3.1.22.4]
Leaf176|1054	WP_056089148.1	cds768	OG0000058	K00874	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]
Leaf176|1055	WP_056089151.1	cds784	OG0002136		
Leaf176|1056	WP_056089154.1	cds790			
Leaf176|1057	WP_056089156.1	cds799	OG0000100	K19270	yfbT; sugar-phosphatase [EC:3.1.3.23]
Leaf176|1058	WP_056089159.1	cds801	OG0006983		
Leaf176|1059	WP_056089163.1	cds806	OG0001476		
Leaf176|1060	WP_056089170.1	cds810	OG0004683		
Leaf176|1061	WP_056089176.1	cds835	OG0006984		
Leaf176|1062	WP_056089179.1	cds869	OG0004118		
Leaf176|1063	WP_056089182.1	cds873	OG0005515		
Leaf176|1064	WP_056089187.1	cds905	OG0001391	K06872	uncharacterized protein
Leaf176|1065	WP_056089195.1	cds984	OG0003188	K21574	susB; glucan 1,4-alpha-glucosidase [EC:3.2.1.3]
Leaf176|1066	WP_056089198.1	cds992	OG0001182	K01546	kdpA; K+-transporting ATPase ATPase A chain [EC:3.6.3.12]
Leaf176|1067	WP_056089201.1	cds994	OG0002854		
Leaf176|1068	WP_056089206.1	cds1051	OG0002861		
Leaf176|1069	WP_056089212.1	cds1073	OG0000662	K01928	murE; UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase [EC:6.3.2.13]
Leaf176|1070	WP_056089218.1	cds1081	OG0000741	K03531	ftsZ; cell division protein FtsZ
Leaf176|1071	WP_056089222.1	cds1107	OG0004687		
Leaf176|1072	WP_056089225.1	cds1108			
Leaf176|1073	WP_056089228.1	cds1109			
Leaf176|1074	WP_056089230.1	cds1110	OG0000414	K02666	pilQ; type IV pilus assembly protein PilQ
Leaf176|1075	WP_056089234.1	cds1111	OG0000075	K02454	gspE; general secretion pathway protein E
Leaf176|1076	WP_056089235.1	cds1112			
Leaf176|1077	WP_056089238.1	cds1113			
Leaf176|1078	WP_056089241.1	cds1115			
Leaf176|1079	WP_056089244.1	cds1116	OG0001915	K11021	tccC; insecticidal toxin complex protein TccC
Leaf176|1080	WP_056089247.1	cds1117	OG0004687		
Leaf176|1081	WP_056089250.1	cds1118	OG0000256	K02455	gspF; general secretion pathway protein F
Leaf176|1082	WP_056089253.1	cds1119			
Leaf176|1083	WP_056089255.1	cds1120			
Leaf176|1084	WP_056089258.1	cds1121			
Leaf176|1085	WP_056089260.1	cds1122	OG0001245		
Leaf176|1086	WP_056089262.1	cds1123	OG0001245		
Leaf176|1087	WP_056089265.1	cds1124	OG0001245		
Leaf176|1088	WP_056089267.1	cds1125	OG0001245		
Leaf176|1089	WP_056089270.1	cds1126	OG0001245		
Leaf176|1090	WP_056089273.1	cds1127	OG0001245		
Leaf176|1091	WP_056089276.1	cds1128	OG0001245		
Leaf176|1092	WP_056089278.1	cds1129	OG0001245		
Leaf176|1093	WP_056089281.1	cds1130	OG0001245		
Leaf176|1094	WP_056089283.1	cds1131	OG0001245		
Leaf176|1095	WP_056089286.1	cds1132	OG0000442	K03832	tonB; periplasmic protein TonB
Leaf176|1096	WP_056089288.1	cds1133			
Leaf176|1097	WP_056089291.1	cds1134			
Leaf176|1098	WP_056089294.1	cds1135	OG0000105	K08083	algR; two-component system, LytTR family, response regulator AlgR
Leaf176|1099	WP_056089298.1	cds1136	OG0000609		
Leaf176|1100	WP_056089300.1	cds1137			
Leaf176|1101	WP_056089303.1	cds1140	OG0000064	K09471	puuB; gamma-glutamylputrescine oxidase [EC:1.4.3.-]
Leaf176|1102	WP_056089306.1	cds1141			
Leaf176|1103	WP_056089311.1	cds1143	OG0000989	K03734	apbE; FAD:protein FMN transferase [EC:2.7.1.180]
Leaf176|1104	WP_056089314.1	cds1144			
Leaf176|1105	WP_056089317.1	cds1145	OG0000659	K00380	cysJ; sulfite reductase (NADPH) flavoprotein alpha-component [EC:1.8.1.2]
Leaf176|1106	WP_056089320.1	cds1146	OG0006985		
Leaf176|1107	WP_056089323.1	cds1148	OG0002840	K00508	E1.14.19.3; linoleoyl-CoA desaturase [EC:1.14.19.3]
Leaf176|1108	WP_056089326.1	cds1149	OG0002798	K02566	nagD; NagD protein
Leaf176|1109	WP_056089329.1	cds1150	OG0003607		
Leaf176|1110	WP_056089331.1	cds1151			
Leaf176|1111	WP_056089334.1	cds1152	OG0001476		
Leaf176|1112	WP_056089338.1	cds1153	OG0001131		
Leaf176|1113	WP_056089341.1	cds1154			
Leaf176|1114	WP_056089345.1	cds1155	OG0000699	K00101	lldD; L-lactate dehydrogenase (cytochrome) [EC:1.1.2.3]
Leaf176|1115	WP_056089348.1	cds1156	OG0004640		
Leaf176|1116	WP_056089351.1	cds1157	OG0003143	K01820	rhaA; L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-]
Leaf176|1117	WP_056089353.1	cds1158	OG0004001		
Leaf176|1118	WP_056089356.1	cds1159	OG0003782	K02856	rhaT; L-rhamnose-H+ transport protein
Leaf176|1119	WP_056089360.1	cds1161	OG0002088	K00853	araB; L-ribulokinase [EC:2.7.1.16]
Leaf176|1120	WP_056089362.1	cds1162	OG0000491	K08964	mtnB; methylthioribulose-1-phosphate dehydratase [EC:4.2.1.109]
Leaf176|1121	WP_056089365.1	cds1163	OG0003126	K01804	araA; L-arabinose isomerase [EC:5.3.1.4]
Leaf176|1122	WP_056089367.1	cds1164	OG0000122	K14393	actP; cation/acetate symporter
Leaf176|1123	WP_056089370.1	cds1165	OG0000147	K00060	tdh; threonine 3-dehydrogenase [EC:1.1.1.103]
Leaf176|1124	WP_056089373.1	cds1166	OG0004157	K18333	L-fucose dehydrogenase
Leaf176|1125	WP_056089376.1	cds1168	OG0002561	K05970	SIAE; sialate O-acetylesterase [EC:3.1.1.53]
Leaf176|1126	WP_056089379.1	cds1170	OG0005516		
Leaf176|1127	WP_056089382.1	cds1171	OG0002099	K02429	fucP; MFS transporter, FHS family, L-fucose permease
Leaf176|1128	WP_056089385.1	cds1173	OG0006986		
Leaf176|1129	WP_056089388.1	cds1175	OG0000106	K07749	frc; formyl-CoA transferase [EC:2.8.3.16]
Leaf176|1130	WP_056089391.1	cds1176	OG0000106	K07749	frc; formyl-CoA transferase [EC:2.8.3.16]
Leaf176|1131	WP_056089395.1	cds1180	OG0006987		
Leaf176|1132	WP_056089398.1	cds1181	OG0002539	K05989	ramA; alpha-L-rhamnosidase [EC:3.2.1.40]
Leaf176|1133	WP_056089401.1	cds1182	OG0000054	K02624	pcaR; IclR family transcriptional regulator, pca regulon regulatory protein
Leaf176|1134	WP_056089404.1	cds1183	OG0006988		
Leaf176|1135	WP_056089407.1	cds1184	OG0000122	K14393	actP; cation/acetate symporter
Leaf176|1136	WP_056089409.1	cds1185	OG0005418		
Leaf176|1137	WP_056089412.1	cds1186	OG0006989		
Leaf176|1138	WP_056089415.1	cds1189	OG0002065		
Leaf176|1139	WP_056089419.1	cds1190			
Leaf176|1140	WP_056089422.1	cds1191			
Leaf176|1141	WP_056089428.1	cds1193	OG0002552	K01190	lacZ; beta-galactosidase [EC:3.2.1.23]
Leaf176|1142	WP_056089433.1	cds1195	OG0006990		
Leaf176|1143	WP_056089436.1	cds1196	OG0005517		
Leaf176|1144	WP_056089438.1	cds1197	OG0005438		
Leaf176|1145	WP_056089442.1	cds1198	OG0006991		
Leaf176|1146	WP_056089445.1	cds1199	OG0003207		
Leaf176|1147	WP_056089447.1	cds1200	OG0003207		
Leaf176|1148	WP_056089450.1	cds1201	OG0006992	K21572	susD; starch-binding outer membrane protein, SusD/RagB family
Leaf176|1149	WP_056089452.1	cds1202	OG0006993		
Leaf176|1150	WP_056089454.1	cds1203	OG0006994		
Leaf176|1151	WP_056089456.1	cds1204	OG0006995		
