KO	category-1	category-2	category-3	category-4	N of genes
K00821	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	argD; acetylornithine/N-succinyldiaminopimelate aminotransferase [EC:2.6.1.11 2.6.1.17]	1
K00822	Metabolism	Propanoate metabolism	Propanoate metabolism	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]	3
K00822	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]	3
K00822	Metabolism	beta-Alanine metabolism	beta-Alanine metabolism	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]	3
K00822	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	E2.6.1.18; beta-alanine--pyruvate transaminase [EC:2.6.1.18]	3
K00826	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]	3
K00826	Metabolism	Valine, leucine and isoleucine biosynthesis	Valine, leucine and isoleucine biosynthesis	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]	3
K00826	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]	3
K00826	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]	3
K00826	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]	3
K00831	Metabolism	Methane metabolism	Methane metabolism	serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]	1
K00831	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]	1
K00831	Metabolism	Vitamin B6 metabolism	Vitamin B6 metabolism	serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]	1
K00831	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	serC, PSAT1; phosphoserine aminotransferase [EC:2.6.1.52]	1
K00836	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	ectB, dat; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	1
K00836	Brite Hierarchies	Amino acid related enzymes [BR:ko01007]	Amino acid related enzymes [BR:ko01007]	ectB, dat; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]	1
K00845	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	glk; glucokinase [EC:2.7.1.2]	1
K00845	Metabolism	Galactose metabolism	Galactose metabolism	glk; glucokinase [EC:2.7.1.2]	1
K00845	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	glk; glucokinase [EC:2.7.1.2]	1
K00845	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	glk; glucokinase [EC:2.7.1.2]	1
K00845	Metabolism	Neomycin, kanamycin and gentamicin biosynthesis	Neomycin, kanamycin and gentamicin biosynthesis	glk; glucokinase [EC:2.7.1.2]	1
K00845	Metabolism	Streptomycin biosynthesis	Streptomycin biosynthesis	glk; glucokinase [EC:2.7.1.2]	1
K00850	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Metabolism	Galactose metabolism	Galactose metabolism	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Metabolism	Methane metabolism	Methane metabolism	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Genetic Information Processing	RNA degradation	RNA degradation	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Environmental Information Processing	AMPK signaling pathway	AMPK signaling pathway	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Human Diseases	Central carbon metabolism in cancer	Central carbon metabolism in cancer	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Brite Hierarchies	Protein phosphatases and associated proteins [BR:ko01009]	Protein phosphatases and associated proteins [BR:ko01009]	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00850	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]	1
K00851	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]	1
K00853	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	araB; L-ribulokinase [EC:2.7.1.16]	3
K00857	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	tdk, TK; thymidine kinase [EC:2.7.1.21]	1
K00857	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	tdk, TK; thymidine kinase [EC:2.7.1.21]	1
K00858	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	ppnK, NADK; NAD+ kinase [EC:2.7.1.23]	1
K00859	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	coaE; dephospho-CoA kinase [EC:2.7.1.24]	1
K00864	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	glpK, GK; glycerol kinase [EC:2.7.1.30]	2
K00864	Organismal Systems	PPAR signaling pathway	PPAR signaling pathway	glpK, GK; glycerol kinase [EC:2.7.1.30]	2
K00864	Organismal Systems	Plant-pathogen interaction	Plant-pathogen interaction	glpK, GK; glycerol kinase [EC:2.7.1.30]	2
K00864	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	glpK, GK; glycerol kinase [EC:2.7.1.30]	2
K00867	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	coaA; type I pantothenate kinase [EC:2.7.1.33]	3
K00868	Metabolism	Vitamin B6 metabolism	Vitamin B6 metabolism	pdxK, pdxY; pyridoxine kinase [EC:2.7.1.35]	1
K00873	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Metabolism	Pyruvate metabolism	Pyruvate metabolism	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Metabolism	Purine metabolism	Purine metabolism	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Organismal Systems	Glucagon signaling pathway	Glucagon signaling pathway	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Human Diseases	Central carbon metabolism in cancer	Central carbon metabolism in cancer	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Human Diseases	Viral carcinogenesis	Viral carcinogenesis	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Human Diseases	Type II diabetes mellitus	Type II diabetes mellitus	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Human Diseases	Human papillomavirus infection	Human papillomavirus infection	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00873	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	PK, pyk; pyruvate kinase [EC:2.7.1.40]	1
K00874	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	kdgK; 2-dehydro-3-deoxygluconokinase [EC:2.7.1.45]	7
K00878	Metabolism	Thiamine metabolism	Thiamine metabolism	thiM; hydroxyethylthiazole kinase [EC:2.7.1.50]	1
K00883	Metabolism	Galactose metabolism	Galactose metabolism	dgoK; 2-dehydro-3-deoxygalactonokinase [EC:2.7.1.58]	2
K00884	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	NAGK, nagK; N-acetylglucosamine kinase [EC:2.7.1.59]	6
K00886	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	ppgK; polyphosphate glucokinase [EC:2.7.1.63]	1
K00886	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	ppgK; polyphosphate glucokinase [EC:2.7.1.63]	1
K00891	Metabolism	Phenylalanine, tyrosine and tryptophan biosynthesis	Phenylalanine, tyrosine and tryptophan biosynthesis	E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]	1
K00901	Metabolism	Glycerolipid metabolism	Glycerolipid metabolism	dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K00901	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K00901	Environmental Information Processing	Phosphatidylinositol signaling system	Phosphatidylinositol signaling system	dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K00901	Environmental Information Processing	Phospholipase D signaling pathway	Phospholipase D signaling pathway	dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K00901	Human Diseases	Choline metabolism in cancer	Choline metabolism in cancer	dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]	1
K00912	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	lpxK; tetraacyldisaccharide 4-kinase [EC:2.7.1.130]	1
K00912	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	lpxK; tetraacyldisaccharide 4-kinase [EC:2.7.1.130]	1
K00919	Metabolism	Terpenoid backbone biosynthesis	Terpenoid backbone biosynthesis	ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]	1
K00927	Metabolism	Glycolysis / Gluconeogenesis	Glycolysis / Gluconeogenesis	PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]	1
K00927	Metabolism	Carbon fixation in photosynthetic organisms	Carbon fixation in photosynthetic organisms	PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]	1
K00927	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]	1
K00928	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	lysC; aspartate kinase [EC:2.7.2.4]	1
K00928	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	lysC; aspartate kinase [EC:2.7.2.4]	1
K00928	Metabolism	Lysine biosynthesis	Lysine biosynthesis	lysC; aspartate kinase [EC:2.7.2.4]	1
K00928	Metabolism	Monobactam biosynthesis	Monobactam biosynthesis	lysC; aspartate kinase [EC:2.7.2.4]	1
K00930	Metabolism	Arginine biosynthesis	Arginine biosynthesis	argB; acetylglutamate kinase [EC:2.7.2.8]	2
K00931	Metabolism	Arginine and proline metabolism	Arginine and proline metabolism	proB; glutamate 5-kinase [EC:2.7.2.11]	1
K00931	Metabolism	Carbapenem biosynthesis	Carbapenem biosynthesis	proB; glutamate 5-kinase [EC:2.7.2.11]	1
K00936	Brite Hierarchies	Protein kinases [BR:ko01001]	Protein kinases [BR:ko01001]	pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]	1
K00936	Brite Hierarchies	Two-component system [BR:ko02022]	Two-component system [BR:ko02022]	pdtaS; two-component system, sensor histidine kinase PdtaS [EC:2.7.13.3]	1
K00937	Metabolism	Oxidative phosphorylation	Oxidative phosphorylation	ppk; polyphosphate kinase [EC:2.7.4.1]	1
K00937	Genetic Information Processing	RNA degradation	RNA degradation	ppk; polyphosphate kinase [EC:2.7.4.1]	1
K00937	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	ppk; polyphosphate kinase [EC:2.7.4.1]	1
K00939	Metabolism	Purine metabolism	Purine metabolism	adk, AK; adenylate kinase [EC:2.7.4.3]	1
K00939	Metabolism	Thiamine metabolism	Thiamine metabolism	adk, AK; adenylate kinase [EC:2.7.4.3]	1
K00939	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	adk, AK; adenylate kinase [EC:2.7.4.3]	1
K00940	Metabolism	Purine metabolism	Purine metabolism	ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]	1
K00940	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]	1
K00940	Metabolism	Drug metabolism - other enzymes	Drug metabolism - other enzymes	ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]	1
K00940	Environmental Information Processing	MAPK signaling pathway - plant	MAPK signaling pathway - plant	ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]	1
K00940	Brite Hierarchies	Membrane trafficking [BR:ko04131]	Membrane trafficking [BR:ko04131]	ndk, NME; nucleoside-diphosphate kinase [EC:2.7.4.6]	1
K00941	Metabolism	Thiamine metabolism	Thiamine metabolism	thiD; hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [EC:2.7.1.49 2.7.4.7]	1
K00942	Metabolism	Purine metabolism	Purine metabolism	E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]	1
K00943	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	tmk, DTYMK; dTMP kinase [EC:2.7.4.9]	1
K00945	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	cmk; CMP/dCMP kinase [EC:2.7.4.25]	1
K00948	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1
K00948	Metabolism	Purine metabolism	Purine metabolism	PRPS, prsA; ribose-phosphate pyrophosphokinase [EC:2.7.6.1]	1
K00949	Metabolism	Thiamine metabolism	Thiamine metabolism	thiN, TPK1, THI80; thiamine pyrophosphokinase [EC:2.7.6.2]	1
K00950	Metabolism	Folate biosynthesis	Folate biosynthesis	folK; 2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase [EC:2.7.6.3]	1
K00951	Metabolism	Purine metabolism	Purine metabolism	relA; GTP pyrophosphokinase [EC:2.7.6.5]	1
K00954	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]	1
K00955	Metabolism	Sulfur metabolism	Sulfur metabolism	cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	1
K00955	Metabolism	Purine metabolism	Purine metabolism	cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	1
K00955	Metabolism	Selenocompound metabolism	Selenocompound metabolism	cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	1
K00955	Metabolism	Monobactam biosynthesis	Monobactam biosynthesis	cysNC; bifunctional enzyme CysN/CysC [EC:2.7.7.4 2.7.1.25]	1
K00957	Metabolism	Sulfur metabolism	Sulfur metabolism	cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	1
K00957	Metabolism	Purine metabolism	Purine metabolism	cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	1
K00957	Metabolism	Selenocompound metabolism	Selenocompound metabolism	cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	1
K00957	Metabolism	Monobactam biosynthesis	Monobactam biosynthesis	cysD; sulfate adenylyltransferase subunit 2 [EC:2.7.7.4]	1
K00962	Genetic Information Processing	RNA degradation	RNA degradation	pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	1
K00962	Brite Hierarchies	Messenger RNA biogenesis [BR:ko03019]	Messenger RNA biogenesis [BR:ko03019]	pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	1
K00962	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]	1
K00963	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	1
K00963	Metabolism	Galactose metabolism	Galactose metabolism	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	1
K00963	Metabolism	Pentose and glucuronate interconversions	Pentose and glucuronate interconversions	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	1
K00963	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	UGP2, galU, galF; UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	1
K00969	Metabolism	Nicotinate and nicotinamide metabolism	Nicotinate and nicotinamide metabolism	nadD; nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	1
K00971	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	1
K00971	Metabolism	Fructose and mannose metabolism	Fructose and mannose metabolism	manC, cpsB; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	1
K00974	Genetic Information Processing	RNA transport	RNA transport	cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	1
K00974	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	cca; tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	1
K00975	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	1
K00975	Metabolism	Starch and sucrose metabolism	Starch and sucrose metabolism	glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	1
K00975	Cellular Processes	Biofilm formation - Escherichia coli	Biofilm formation - Escherichia coli	glgC; glucose-1-phosphate adenylyltransferase [EC:2.7.7.27]	1
K00979	Metabolism	Lipopolysaccharide biosynthesis	Lipopolysaccharide biosynthesis	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	1
K00979	Brite Hierarchies	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	Lipopolysaccharide biosynthesis proteins [BR:ko01005]	kdsB; 3-deoxy-manno-octulosonate cytidylyltransferase (CMP-KDO synthetase) [EC:2.7.7.38]	1
K00981	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]	1
K00981	Environmental Information Processing	Phosphatidylinositol signaling system	Phosphatidylinositol signaling system	E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]	1
K00982	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	glnE; [glutamine synthetase] adenylyltransferase / [glutamine synthetase]-adenylyl-L-tyrosine phosphorylase [EC:2.7.7.42 2.7.7.89]	1
K00989	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	rph; ribonuclease PH [EC:2.7.7.56]	1
K00990	Environmental Information Processing	Two-component system	Two-component system	glnD; [protein-PII] uridylyltransferase [EC:2.7.7.59]	1
K00992	Metabolism	Amino sugar and nucleotide sugar metabolism	Amino sugar and nucleotide sugar metabolism	murU; N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]	1
K00995	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	pgsA, PGS1; CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]	1
K00997	Metabolism	Pantothenate and CoA biosynthesis	Pantothenate and CoA biosynthesis	acpS; holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	1
K01000	Metabolism	Peptidoglycan biosynthesis	Peptidoglycan biosynthesis	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	1
K01000	Human Diseases	Vancomycin resistance	Vancomycin resistance	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	1
K01000	Brite Hierarchies	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	Peptidoglycan biosynthesis and degradation proteins [BR:ko01011]	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]	1
K01004	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	pcs; phosphatidylcholine synthase [EC:2.7.8.24]	1
K01007	Metabolism	Pyruvate metabolism	Pyruvate metabolism	pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]	1
K01007	Metabolism	Carbon fixation pathways in prokaryotes	Carbon fixation pathways in prokaryotes	pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]	1
K01007	Metabolism	Methane metabolism	Methane metabolism	pps, ppsA; pyruvate, water dikinase [EC:2.7.9.2]	1
K01011	Metabolism	Sulfur metabolism	Sulfur metabolism	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	2
K01011	Metabolism	Cysteine and methionine metabolism	Cysteine and methionine metabolism	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	2
K01011	Genetic Information Processing	Sulfur relay system	Sulfur relay system	TST, MPST, sseA; thiosulfate/3-mercaptopyruvate sulfurtransferase [EC:2.8.1.1 2.8.1.2]	2
K01012	Metabolism	Biotin metabolism	Biotin metabolism	bioB; biotin synthase [EC:2.8.1.6]	1
K01028	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]	1
K01028	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]	1
K01028	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E2.8.3.5A, scoA; 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]	1
K01029	Metabolism	Butanoate metabolism	Butanoate metabolism	E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]	1
K01029	Metabolism	Synthesis and degradation of ketone bodies	Synthesis and degradation of ketone bodies	E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]	1
K01029	Metabolism	Valine, leucine and isoleucine degradation	Valine, leucine and isoleucine degradation	E2.8.3.5B, scoB; 3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]	1
K01042	Metabolism	Selenocompound metabolism	Selenocompound metabolism	selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	1
K01042	Genetic Information Processing	Aminoacyl-tRNA biosynthesis	Aminoacyl-tRNA biosynthesis	selA; L-seryl-tRNA(Ser) seleniumtransferase [EC:2.9.1.1]	1
K01053	Metabolism	Ascorbate and aldarate metabolism	Ascorbate and aldarate metabolism	E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]	2
K01053	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]	2
K01053	Metabolism	Caprolactam degradation	Caprolactam degradation	E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]	2
K01053	Brite Hierarchies	Exosome [BR:ko04147]	Exosome [BR:ko04147]	E3.1.1.17, gnl, RGN; gluconolactonase [EC:3.1.1.17]	2
K01055	Metabolism	Benzoate degradation	Benzoate degradation	pcaD; 3-oxoadipate enol-lactonase [EC:3.1.1.24]	6
K01056	Brite Hierarchies	Translation factors [BR:ko03012]	Translation factors [BR:ko03012]	PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family [EC:3.1.1.29]	1
K01057	Metabolism	Pentose phosphate pathway	Pentose phosphate pathway	PGLS, pgl, devB; 6-phosphogluconolactonase [EC:3.1.1.31]	1
K01066	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	aes; acetyl esterase [EC:3.1.1.-]	3
K01069	Metabolism	Pyruvate metabolism	Pyruvate metabolism	gloB, gloC, HAGH; hydroxyacylglutathione hydrolase [EC:3.1.2.6]	3
K01070	Metabolism	Methane metabolism	Methane metabolism	frmB, ESD, fghA; S-formylglutathione hydrolase [EC:3.1.2.12]	1
K01079	Metabolism	Methane metabolism	Methane metabolism	serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]	1
K01079	Metabolism	Glycine, serine and threonine metabolism	Glycine, serine and threonine metabolism	serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]	1
K01079	Brite Hierarchies	Protein phosphatases and associated proteins [BR:ko01009]	Protein phosphatases and associated proteins [BR:ko01009]	serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]	1
K01082	Metabolism	Sulfur metabolism	Sulfur metabolism	cysQ, MET22, BPNT1; 3(2), 5-bisphosphate nucleotidase [EC:3.1.3.7]	2
K01082	Brite Hierarchies	Transfer RNA biogenesis [BR:ko03016]	Transfer RNA biogenesis [BR:ko03016]	cysQ, MET22, BPNT1; 3(2), 5-bisphosphate nucleotidase [EC:3.1.3.7]	2
K01091	Metabolism	Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	gph; phosphoglycolate phosphatase [EC:3.1.3.18]	2
K01092	Metabolism	Inositol phosphate metabolism	Inositol phosphate metabolism	E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	8
K01092	Metabolism	Streptomycin biosynthesis	Streptomycin biosynthesis	E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	8
K01092	Environmental Information Processing	Phosphatidylinositol signaling system	Phosphatidylinositol signaling system	E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]	8
K01118	Not Included in Pathway or Brite	Enzymes with EC numbers	Enzymes with EC numbers	acpD, azoR; FMN-dependent NADH-azoreductase [EC:1.7.1.17]	1
K01119	Metabolism	Purine metabolism	Purine metabolism	cpdB; 2,3-cyclic-nucleotide 2-phosphodiesterase / 3-nucleotidase [EC:3.1.4.16 3.1.3.6]	3
K01119	Metabolism	Pyrimidine metabolism	Pyrimidine metabolism	cpdB; 2,3-cyclic-nucleotide 2-phosphodiesterase / 3-nucleotidase [EC:3.1.4.16 3.1.3.6]	3
K01126	Metabolism	Glycerophospholipid metabolism	Glycerophospholipid metabolism	E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]	1
K01129	Metabolism	Purine metabolism	Purine metabolism	dgt; dGTPase [EC:3.1.5.1]	2
